customer_id,customer_name,region,customer_segment,signup_date,total_orders,customer_value
C11405,Customer_1406,Pune,Standard,2024-06-06,7,8012.53
C11406,Customer_1407,Mumbai,Standard,2025-02-05,10,20151.75
C11407,Customer_1408,Kolkata,Standard,2023-11-09,11,16786.05
C11408,Customer_1409,Chennai,Basic,2025-08-29,8,6919.63
C11409,Customer_1410,Delhi,Basic,2023-05-18,7,13748.79
C11410,Customer_1411,Hyderabad,Basic,2023-07-06,6,31144.5
C11411,Customer_1412,Chennai,Standard,2023-06-24,8,17092.02
C11412,Customer_1413,Kolkata,Standard,2023-07-10,10,10522.11
C11413,Customer_1414,Chennai,Basic,2025-06-03,4,9144.52
C11414,Customer_1415,Delhi,Standard,2023-07-17,13,15499.61
C11415,Customer_1416,Pune,Premium,2025-02-02,7,20564.44
C11416,Customer_1417,Kolkata,,2023-09-24,8,13578.48
C11417,Customer_1418,Chennai,Standard,2026-02-13,5,12083.05
C11418,Customer_1419,Hyderabad,Standard,2023-05-03,9,9727.56
C11419,Customer_1420,Hyderabad,Standard,2026-04-16,12,14398.76
C11420,Customer_1421,Mumbai,Standard,2026-02-24,7,15198.02
C11421,Customer_1422,Chennai,Premium,2026-02-24,6,5030.19
C11422,Customer_1423,Bangalore,Standard,2024-11-06,10,9593.85
C11423,Customer_1424,Chennai,standard,2023-09-08,11,10356.39
C11424,Customer_1425,Pune,Standard,2025-04-21,5,16082.83
C11425,Customer_1426,Kolkata,Premium,2024-12-25,12,7993.75
C11426,Customer_1427,Kolkata,Standard,2025-05-16,10,15072.75
C11427,Customer_1428,Pune,Standard,2023-04-16,14,7811.63
C11428,Customer_1429,Chennai,Standard,2024-08-12,8,9825.18
C11429,Customer_1430,Pune,Standard,2026-05-14,13,9724.64
C11430,Customer_1431,Delhi,Standard,2024-10-01,5,11076.09
C11431,Customer_1432,Pune,Basic,2024-12-21,8,9202.28
C11432,Customer_1433,Hyderabad,Standard,2023-08-01,13,4489.7
C11433,Customer_1434,Pune,Standard,2026-03-29,12,13204.16
C11434,Customer_1435,Kolkata,Standard,2025-11-05,6,5284.63
C11435,Customer_1436,Hyderabad,Standard,2024-03-11,8,7014.29
C11436,Customer_1437,Kolkata,Standard,2023-11-13,8,10540.9
C11437,Customer_1438,Mumbai,Standard,2025-09-14,11,10698.81
C11438,Customer_1439,Bangalore,Basic,2024-04-04,11,12335.41
C11439,Customer_1440,,Standard,2023-08-10,8,12292.77
C11440,Customer_1441,Hyderabad,Premium,2024-12-18,8,15422.12
C11441,Customer_1442,Mumbai,Standard,2026-02-13,5,6494.8
C11442,Customer_1443,Kolkata,,2025-01-22,9,21678.38
C11443,Customer_1444,Delhi,Premium,2023-08-24,11,9274.27
C11444,Customer_1445,Pune,Basic,2024-07-24,8,14936.61
C11445,Customer_1446,Bangalore,Standard,2026-03-21,6,10974.22
C11446,Customer_1447,Kolkata,Basic,2024-04-08,7,32496.56
C11447,Customer_1448,Mumbai,Basic,2025-05-28,7,11537.1
C11448,Customer_1449,DELHI,Standard,2026-02-22,7,15736.95
C11449,Customer_1450,Chennai,Premium,2026-06-27,5,7818.97
C11450,Customer_1451,Mumbai,Premium,2026-06-10,8,12143.26
C11451,Customer_1452,Pune,Standard,2026-08-09,9,14185.73
C11452,Customer_1453,Mumbai,Basic,2026-02-14,6,10299.85
C11453,Customer_1454,Delhi,Standard,2023-02-23,7,26972.67
C11454,Customer_1455,mumbai,Standard,2026-06-01,7,11451.2
C11455,Customer_1456,Delhi,Standard,2024-07-01,12,20479.25
C11456,Customer_1457,Kolkata,Basic,2023-03-01,7,17729.19
C11457,Customer_1458,Delhi,Premium,2024-01-05,7,10349.49
C11458,Customer_1459,Delhi,Premium,2024-07-13,8,14624.62
C11459,Customer_1460,Bangalore,,2024-09-24,11,8295.46
C11460,Customer_1461,Delhi,Basic,2024-11-26,6,6525.46
C11461,Customer_1462,delhi,Standard,2024-12-19,12,13404.8
C11462,Customer_1463,Chennai,Standard,2023-01-13,11,18199.73
C11463,Customer_1464,Kolkata,Premium,2024-01-07,8,20195.21
C11464,Customer_1465, ,Standard,2023-10-21,11,15134.66
C11465,Customer_1466,Bangalore,Premium,2026-03-05,10,8402.06
C11466,Customer_1467,Chennai,Basic,2025-03-31,11,21145.54
C11467,Customer_1468,Hyderabad,Basic,2023-05-23,5,12877.09
C11468,Customer_1469,Kolkata,Standard,2023-10-18,6,15540.39
C11469,Customer_1470,Kolkata,Basic,2026-07-20,8,13635.78
C11470,Customer_1471,Hyderabad,Standard,2023-03-04,5,17628.94
C11471,Customer_1472,Pune,Basic,2023-07-07,5,11940.95
C11472,Customer_1473,Delhi,Basic,2025-12-22,3,26094.44
C11473,Customer_1474,Chennai,Standard,2024-03-16,7,25185.48
C11474,Customer_1475,Mumbai,Basic,2025-02-09,12,6645.2
C11475,Customer_1476,,Standard,2025-05-09,9,14721.58
C11476,Customer_1477,Mumbai,Standard,2025-07-18,3,17413.4
C11477,Customer_1478,Hyderabad,Premium,2024-11-29,8,22290.48
C11478,Customer_1479,Kolkata,Standard,2023-11-19,11,18622.46
C11479,Customer_1480,Pune,Basic,2025-01-27,7,9697.79
C11480,Customer_1481,Kolkata,Basic,2024-09-30,8,11321.95
C11481,Customer_1482,Bangalore,Standard,2024-10-26,12,7663.32
C11482,Customer_1483,Kolkata,Basic,2026-03-08,8,13170.48
C11483,Customer_1484,Kolkata,Basic,2026-05-06,13,3420.65
C11484,Customer_1485,Bangalore,Premium,2023-06-23,9,15323.28
C11485,Customer_1486,Chennai,Standard,2023-04-18,3,17008.19
C11486,Customer_1487,Chennai,Premium,2023-11-15,5,15191.42
C11487,Customer_1488,Bangalore,Standard,2023-11-19,4,7233.38
C11488,Customer_1489, Pune ,Basic,2026-06-19,10,11522.19
C11489,Customer_1490, Hyderabad ,Premium,2023-04-12,7,13792.53
C11490,Customer_1491,Kolkata,Basic,2023-06-17,11,12627.33
C11491,Customer_1492,Pune,Standard,2024-07-11,12,11504.58
C11492,Customer_1493,Kolkata,Standard,2025-06-26,8,9082.83
C11493,Customer_1494,Hyderabad,Standard,2025-05-18,7,11239.21
C11494,Customer_1495,Chennai,Standard,2025-09-21,6,28563.44
C11495,Customer_1496,Pune,Premium,2026-05-28,8,11362.26
C11496,Customer_1497,Delhi,Standard,2025-06-24,7,5640.5
C11497,Customer_1498,Delhi,Premium,2025-04-28,7,16037.55
C11498,Customer_1499,Delhi,Standard,2024-07-13,10,13995.54
C11499,Customer_1500,chennai,Premium,2024-03-17,11,16652.71
C11500,Customer_1501,Chennai,Basic,2025-11-15,6,11273.61
C11501,Customer_1502,Hyderabad,Standard,2023-08-22,6,7173.09
C11502,Customer_1503,Kolkata,Standard,2024-12-07,8,13119.58
C11503,Customer_1504, Hyderabad ,Standard,2025-05-30,3,23207.35
C11504,Customer_1505,Hyderabad,Standard,2023-08-16,11,15204.04
C11505,Customer_1506,Chennai,Basic,2024-08-03,9,10192.71
C11506,Customer_1507,Delhi,Premium,2026-04-29,6,10111.93
C11507,Customer_1508,Mumbai,Standard,2025-09-23,6,15814.07
C11508,Customer_1509,Kolkata,Basic,2025-12-15,10,10735.27
C11509,Customer_1510,Chennai,Premium,2024-09-23,4,12285.1
C11510,Customer_1511,Delhi,Premium,2023-04-04,10,15746.77
C11511,Customer_1512,Pune,Standard,2024-03-27,4,8273.29
C11512,Customer_1513,Mumbai,Premium,2025-03-20,9,17107.11
C11513,Customer_1514,Mumbai,Standard,2026-05-12,9,9328.43
C11514,Customer_1515,Chennai,Standard,2023-04-23,4,12232.04
C11515,Customer_1516,Bangalore,Basic,2023-01-16,5,7596.28
C11516,Customer_1517,Kolkata,Basic,2024-02-23,10,20684.77
C11517,Customer_1518,Mumbai,Standard,2024-09-09,9,8452.56
C11518,Customer_1519,Chennai,Standard,2024-03-08,6,12788.2
C11519,Customer_1520,Chennai,Basic,2023-10-09,10,12231.59
C11520,Customer_1521,Delhi,Standard,2024-06-07,5,15642.54
C11521,Customer_1522,Pune,Basic,2024-08-15,9,19330.49
C11522,Customer_1523,Bangalore,Basic,2024-11-02,10,17175.78
C11523,Customer_1524,Kolkata,Basic,2023-09-03,5,5307.53
C11524,Customer_1525,Hyderabad,Standard,2023-01-16,8,21306.05
C11525,Customer_1526,Pune,Standard,2025-10-15,9,10142.0
C11526,Customer_1527,Pune,Standard,2025-05-31,9,10719.51
C11527,Customer_1528,Delhi,Basic,2023-12-26,3,7505.31
C11528,Customer_1529,Mumbai,Premium,2023-09-22,8,17520.68
C11529,Customer_1530,Mumbai,Basic,2025-02-17,6,14803.61
C11530,Customer_1531,Delhi,Standard,2025-12-26,16,10815.86
C11531,Customer_1532,Chennai,premium,2024-04-16,7,17080.51
C11532,Customer_1533,Mumbai,Premium,2025-10-21,6,9133.74
C11533,Customer_1534,Bangalore,Premium,2026-02-18,9,8904.72
C11534,Customer_1535,Kolkata,Standard,2024-12-26,6,7548.77
C11535,Customer_1536,Pune,Standard,2023-05-28,6,11062.59
C11536,Customer_1537,Pune,Basic,2025-03-24,14,13345.09
C11537,Customer_1538,Bangalore,Standard,2023-03-28,9,14567.12
C11538,Customer_1539,Mumbai,Premium,2025-06-12,19,17199.85
C11539,Customer_1540,Pune,Standard,2023-02-08,9,14508.97
C11540,Customer_1541,Hyderabad,Basic,2025-07-30,13,7115.65
C11541,Customer_1542,KOLKATA,Basic,2023-06-09,7,16603.98
C11542,Customer_1543, Kolkata ,Premium,2024-10-03,10,7087.66
C11543,Customer_1544,Pune,Basic,2026-03-25,7,14153.83
C11544,Customer_1545,Delhi,Basic,2025-05-29,14,2444.1
C11545,Customer_1546,Pune,,2026-03-20,8,5031.42
C11546,Customer_1547,DELHI,Premium,2025-04-08,2,12651.09
C11547,Customer_1548,Pune,standard,2026-08-04,10,20067.08
C11548,Customer_1549,Hyderabad,Premium,2025-05-05,10,13013.97
C11549,Customer_1550,Chennai,Basic,2024-08-15,3,7138.83
C11550,Customer_1551,Kolkata,Standard,2023-08-24,12,8431.22
C11551,Customer_1552,Pune,Basic,2025-04-09,10,8945.69
C11552,Customer_1553,Hyderabad,Standard,2023-02-12,7,15711.14
C11553,Customer_1554,Delhi,Premium,2024-10-27,11,10175.81
C11554,Customer_1555,Delhi,Premium,2023-12-18,6,11274.74
C11555,Customer_1556,Kolkata,Standard,2026-06-19,13,13362.19
C11556,Customer_1557,Bangalore,Basic,2025-07-31,10,6729.87
C11557,Customer_1558,Pune,Basic,2025-01-11,9,8434.12
C11558,Customer_1559,Mumbai,Standard,2023-06-30,9,8640.45
C11559,Customer_1560,Delhi,Standard,2025-06-13,3,15867.83
C11560,Customer_1561,Chennai,Premium,2023-08-05,7,16482.54
C11561,Customer_1562,Chennai,Standard,2024-05-13,10,7212.09
C11562,Customer_1563,Delhi,Premium,2025-06-11,4,5777.49
C11563,Customer_1564,Bangalore,Standard,2026-04-21,8,6280.42
C11564,Customer_1565,,Standard,2025-03-31,3,15665.39
C11565,Customer_1566,Hyderabad,Basic,2025-12-09,9,7676.83
C11566,Customer_1567,Chennai,Standard,2023-06-11,8,9003.28
C11567,Customer_1568,HYDERABAD,Standard,2025-03-21,8,10441.15
C11568,Customer_1569,Chennai,Standard,2024-09-27,8,14227.52
C11569,Customer_1570,PUNE,Standard,2024-11-26,10,13676.93
C11570,Customer_1571,Pune,Standard,2024-03-29,10,11206.54
C11571,Customer_1572,Mumbai,Basic,2024-11-13,6,14894.65
C11572,Customer_1573,Pune,Basic,2023-12-11,14,12163.72
C11573,Customer_1574,Mumbai,Standard,2023-06-06,10,13969.87
C11574,Customer_1575,PUNE,Standard,2025-11-11,7,9912.19
C11575,Customer_1576,Kolkata,Standard,2026-07-20,9,7583.42
C11576,Customer_1577,Pune,Basic,2023-08-22,8,19079.21
C11577,Customer_1578,Hyderabad,Premium,2025-12-22,7,11582.61
C11578,Customer_1579,Delhi,Standard,2025-11-10,12,6598.66
C11579,Customer_1580,Hyderabad,Standard,2024-02-02,7,17267.64
C11580,Customer_1581,Delhi,Standard,2024-12-16,9,26329.63
C11581,Customer_1582,Bangalore, ,2024-12-20,3,7904.16
C11582,Customer_1583,,Basic,2026-08-14,11,19736.9
C11583,Customer_1584,Bangalore,Premium,2023-10-30,8,6753.35
C11584,Customer_1585,Mumbai,Standard,2024-04-28,6,15628.69
C11585,Customer_1586,Mumbai, ,2023-07-30,9,8131.96
C11586,Customer_1587,,Basic,2023-10-27,8,4493.54
C11587,Customer_1588,Pune,Basic,2024-06-08,10,8030.55
C11588,Customer_1589,Hyderabad,Standard,2024-02-09,10,9875.58
C11589,Customer_1590,Bangalore,Basic,2023-12-22,8,20700.96
C11590,Customer_1591,Delhi,Standard,2026-05-18,9,16131.74
C11591,Customer_1592,MUMBAI,Standard,2023-11-10,7,8016.38
C11592,Customer_1593,Pune,standard,2023-06-04,5,21304.76
C11593,Customer_1594,Mumbai, ,2023-12-29,6,36718.0
C11594,Customer_1595,Delhi,Standard,2026-07-10,6,12946.01
C11595,Customer_1596,Pune,Standard,2025-10-08,10,17692.25
C11596,Customer_1597,Pune,Premium,2025-08-08,5,9630.8
C11597,Customer_1598,Bangalore,Basic,2026-02-28,14,7475.18
C11598,Customer_1599,Bangalore,Premium,2026-04-01,7,10318.22
C11599,Customer_1600,Hyderabad,Standard,2025-07-08,5,8676.48
C11600,Customer_1601,Hyderabad,Standard,2026-03-02,8,21068.37
C11601,Customer_1602,Chennai,Basic,2026-08-09,5,11029.33
C11602,Customer_1603, Chennai ,Premium,2026-07-25,8,10072.46
C11603,Customer_1604,Kolkata,Standard,2026-07-03,5,10925.53
C11604,Customer_1605,Mumbai,Basic,2024-10-23,10,13817.18
C11605,Customer_1606,Hyderabad,Standard,2026-07-08,6,10784.79
C11606,Customer_1607,Bangalore,Standard,2024-10-09,9,4387.59
C11607,Customer_1608,Delhi,Basic,2023-11-06,7,9319.92
C11608,Customer_1609,Bangalore,Premium,2025-06-19,3,9329.44
C11609,Customer_1610,Mumbai,Standard,2023-05-20,6,10526.86
C11610,Customer_1611,Chennai,standard,2025-08-18,7,15828.9
C11611,Customer_1612,Bangalore,Standard,2025-06-24,9,12802.13
C11612,Customer_1613,Kolkata,Standard,2026-07-17,6,7540.56
C11613,Customer_1614,Mumbai,,2024-09-12,8,16833.07
C11614,Customer_1615,Chennai,Standard,2024-07-16,8,9715.18
C11615,Customer_1616,Delhi,Premium,2026-04-26,7,12493.12
C11616,Customer_1617,Chennai,Basic,2023-04-26,10,15206.13
C11617,Customer_1618,Pune,Standard,2024-12-21,15,7584.42
C11618,Customer_1619,Kolkata,Standard,2025-11-05,8,15971.62
C11619,Customer_1620,Mumbai,Basic,2023-06-01,9,12798.91
C11620,Customer_1621,Delhi,Standard,2024-09-27,5,17186.08
C11621,Customer_1622,Kolkata,Premium,2025-08-03,2,7286.42
C11622,Customer_1623,Chennai,Basic,2025-07-14,3,8490.32
C11623,Customer_1624,Kolkata,Standard,2023-03-19,5,9810.02
C11624,Customer_1625,Mumbai,Premium,2023-04-27,9,6056.56
C11625,Customer_1626,Hyderabad,Basic,2025-01-25,7,11397.99
C11626,Customer_1627,Kolkata,Standard,2024-08-10,5,7466.14
C11627,Customer_1628,Pune,Standard,2023-06-07,10,5928.22
C11628,Customer_1629,Kolkata,Standard,2026-08-13,14,15614.87
C11629,Customer_1630,Chennai,Standard,2023-07-04,6,32634.7
C11630,Customer_1631,Chennai,Standard,2026-06-13,9,13251.39
C11631,Customer_1632,Delhi,Basic,2026-05-01,8,10841.07
C11632,Customer_1633,Chennai,Standard,2025-11-04,4,8652.84
C11633,Customer_1634,Bangalore,Basic,2025-02-26,5,11960.47
C11634,Customer_1635, Mumbai ,Standard,2025-08-05,9,19512.06
C11635,Customer_1636,Mumbai,Basic,2026-04-03,8,11982.23
C11636,Customer_1637,Hyderabad,Basic,2026-02-09,12,9465.18
C11637,Customer_1638,Hyderabad,Standard,2023-03-26,6,11837.33
C11638,Customer_1639,Mumbai,Standard,2025-07-10,12,9239.9
C11639,Customer_1640,Pune,Standard,2026-03-16,6,14689.03
C11640,Customer_1641,Hyderabad,Standard,2026-08-27,9,5956.89
C11641,Customer_1642,Delhi,Basic,2024-01-21,4,9535.39
C11642,Customer_1643,Chennai,Basic,2024-10-20,8,10568.76
C11643,Customer_1644,Mumbai,Standard,2026-05-24,12,15964.64
C11644,Customer_1645,Hyderabad,Premium,2025-09-01,5,10853.73
C11645,Customer_1646,Mumbai,Standard,2025-10-23,5,4214.16
C11646,Customer_1647,Bangalore,Standard,2023-11-05,13,19401.11
C11647,Customer_1648,Kolkata,Standard,2023-05-07,5,7867.65
C11648,Customer_1649,Chennai,Basic,2025-07-11,5,6531.92
C11649,Customer_1650,Mumbai,Basic,2023-07-31,7,8305.5
C11650,Customer_1651,Kolkata,Premium,2024-12-04,8,14076.16
C11651,Customer_1652,Hyderabad,Standard,2023-06-22,4,17729.04
C11652,Customer_1653,Kolkata,Standard,2025-10-30,5,29740.45
C11653,Customer_1654,Chennai,Standard,2026-08-16,4,8455.62
C11654,Customer_1655,Mumbai,Premium,2023-12-20,7,7462.41
C11655,Customer_1656,Bangalore,Premium,2023-03-22,7,8241.02
C11656,Customer_1657,Pune,Basic,2024-05-22,17,16800.6
C11657,Customer_1658,Hyderabad,Standard,2025-06-15,7,18939.77
C11658,Customer_1659,Mumbai,Standard,2025-06-18,6,17756.8
C11659,Customer_1660,Chennai,Basic,2025-12-09,9,21477.7
C11660,Customer_1661,Hyderabad,Basic,2025-12-06,7,11678.95
C11661,Customer_1662,Delhi,Premium,2026-06-02,7,10269.57
C11662,Customer_1663,Kolkata,Standard,2023-11-22,14,14290.06
C11663,Customer_1664,Pune,Standard,2025-01-15,9,11370.84
C11664,Customer_1665,Chennai,Basic,2025-02-02,11,12034.15
C11665,Customer_1666,Delhi,Basic,2024-08-02,6,9485.26
C11666,Customer_1667,Mumbai,Standard,2025-03-04,4,11144.25
C11667,Customer_1668,Bangalore,Standard,2025-04-17,7,5302.82
C11668,Customer_1669,Hyderabad, ,2024-11-23,8,14870.77
C11669,Customer_1670,Kolkata,Premium,2026-05-09,5,13720.52
C11670,Customer_1671,,Premium,2023-04-18,5,11374.16
C11671,Customer_1672,Pune,Standard,2026-07-16,16,5450.19
C11672,Customer_1673,Mumbai,Premium,2026-08-18,7,7568.55
C11673,Customer_1674,Hyderabad,Standard,2024-11-16,7,10833.45
C11674,Customer_1675,Kolkata,Basic,2023-05-15,7,24456.78
C11675,Customer_1676,Mumbai,Basic,2024-11-06,7,16219.83
C11676,Customer_1677,Hyderabad,Standard,2023-07-13,8,14267.67
C11677,Customer_1678,Bangalore,Standard,2026-02-16,6,20241.77
C11678,Customer_1679,Chennai,Standard,2025-03-02,9,24070.58
C11679,Customer_1680,Mumbai,Standard,2024-08-04,4,14791.15
C11680,Customer_1681,Chennai,Premium,2024-05-31,6,14866.38
C11681,Customer_1682,Mumbai,Basic,2026-05-19,12,14864.91
C11682,Customer_1683,Bangalore,Standard,2023-11-04,9,16198.96
C11683,Customer_1684,Chennai,Standard,2024-11-13,4,12653.74
C11684,Customer_1685,Delhi,Premium,2023-06-16,15,5236.19
C11685,Customer_1686,Kolkata,Basic,2026-04-08,10,11241.36
C11686,Customer_1687,Delhi,Basic,2023-10-17,6,7226.03
C11687,Customer_1688,Hyderabad,,2024-12-17,10,8815.08
C11688,Customer_1689,Bangalore,Basic,2024-09-27,11,7989.17
C11689,Customer_1690,Delhi,Standard,2025-03-13,14,9754.39
C11690,Customer_1691,Mumbai,Standard,2023-09-22,5,11543.78
C11691,Customer_1692,Hyderabad,Standard,2026-05-03,7,4440.41
C11692,Customer_1693,Hyderabad,Standard,2023-06-23,5,6604.33
C11693,Customer_1694,Delhi,Standard,2024-09-26,6,9109.42
C11694,Customer_1695,Delhi,Premium,2026-02-18,13,18176.79
C11695,Customer_1696,,Premium,2025-02-10,14,20984.72
C11696,Customer_1697,Kolkata,Standard,2026-08-10,9,10790.71
C11697,Customer_1698,Delhi,Standard,2024-11-03,6,12011.4
C11698,Customer_1699,,Basic,2023-09-19,10,6895.59
C11699,Customer_1700,Delhi,Premium,2025-12-14,12,7743.86
C11700,Customer_1701,Chennai,Standard,2023-07-11,13,10751.55
C11701,Customer_1702,Mumbai,Premium,2026-08-16,5,4234.21
C11702,Customer_1703,Pune,Premium,2025-05-17,4,5189.39
C11703,Customer_1704,Pune,Standard,2025-11-07,8,17126.39
C11704,Customer_1705,Chennai,Premium,2025-01-11,11,10536.07
C11705,Customer_1706, ,Standard,2023-02-07,9,12894.92
C11706,Customer_1707,Hyderabad,Standard,2025-01-12,9,11549.64
C11707,Customer_1708,Kolkata,Standard,2024-09-24,12,8409.56
C11708,Customer_1709,Mumbai,Premium,2024-01-05,7,13468.99
C11709,Customer_1710,Bangalore,Premium,2024-03-14,8,14175.07
C11710,Customer_1711,Pune,Premium,2024-11-30,8,19594.73
C11711,Customer_1712,Bangalore,Premium,2025-09-22,4,16031.41
C11712,Customer_1713,Delhi,,2024-01-29,7,11365.95
C11713,Customer_1714,Delhi,Standard,2024-04-08,7,3106.67
C11714,Customer_1715,Bangalore,Standard,2023-10-09,13,8678.51
C11715,Customer_1716,Delhi,Standard,2023-11-14,7,9476.19
C11716,Customer_1717,Kolkata,Standard,2023-06-08,9,8323.01
C11717,Customer_1718, Chennai ,Basic,2024-08-28,7,21296.11
C11718,Customer_1719,Delhi,Basic,2023-07-27,10,6530.63
C11719,Customer_1720,Hyderabad,Basic,2025-11-05,7,20149.85
C11720,Customer_1721,Delhi,Standard,2026-01-10,11,8185.21
C11721,Customer_1722,Mumbai,Standard,2025-12-14,5,6972.93
C11722,Customer_1723,Kolkata,Standard,2023-03-19,10,7426.07
C11723,Customer_1724,Mumbai,Standard,2024-11-20,10,35521.8
C11724,Customer_1725,Mumbai,Standard,2026-06-19,6,19767.01
C11725,Customer_1726,Hyderabad,STANDARD,2023-09-26,9,4973.96
C11726,Customer_1727,Kolkata,Basic,2026-05-08,10,13973.92
C11727,Customer_1728,Kolkata,Standard,2025-02-10,10,9405.13
C11728,Customer_1729,Kolkata,Basic,2023-11-12,5,7406.91
C11729,Customer_1730,Kolkata,Standard,2023-11-29,13,13911.1
C11730,Customer_1731,Kolkata,Standard,2024-01-06,6,12406.62
C11731,Customer_1732,Hyderabad,Premium,2026-07-03,6,6140.84
C11732,Customer_1733,Delhi,Premium,2023-12-06,6,8204.96
C11733,Customer_1734,Mumbai,Basic,2025-06-15,8,14985.06
C11734,Customer_1735,Kolkata,Standard,2023-03-31,7,4865.96
C11735,Customer_1736,Pune,Standard,2025-04-21,10,5066.35
C11736,Customer_1737,Delhi,Basic,2025-01-16,8,17947.97
C11737,Customer_1738,Delhi,Standard,2024-05-01,8,13303.25
C11738,Customer_1739,Mumbai,Basic,2025-06-28,5,9620.2
C11739,Customer_1740,Hyderabad,Standard,2026-06-04,8,18446.46
C11740,Customer_1741,Bangalore,Standard,2024-08-06,9,14714.93
C11741,Customer_1742,Bangalore,Standard,2025-07-08,4,18574.16
C11742,Customer_1743,Delhi,Premium,2024-04-24,11,4245.79
C11743,Customer_1744,Chennai,Premium,2025-12-29,10,11485.62
C11744,Customer_1745,Chennai,Standard,2024-05-04,12,16912.82
C11745,Customer_1746,Mumbai,Basic,2024-09-25,4,14305.02
C11746,Customer_1747,Bangalore,Basic,2025-08-18,12,3990.23
C11747,Customer_1748,Delhi,Premium,2024-02-02,11,19061.55
C11748,Customer_1749,Hyderabad,Standard,2025-01-23,11,22231.47
C11749,Customer_1750,Bangalore,Premium,2026-03-14,9,11617.34
C11750,Customer_1751,Delhi,Premium,2025-06-21,10,5851.27
C11751,Customer_1752,Delhi,Standard,2025-08-03,6,6282.85
C11752,Customer_1753,Kolkata,Standard,2024-07-31,6,10081.37
C11753,Customer_1754,Hyderabad,Premium,2025-02-21,13,11509.66
C11754,Customer_1755,Kolkata,Premium,2025-10-26,11,20765.62
C11755,Customer_1756,Mumbai,Basic,2025-12-16,9,9221.26
C11756,Customer_1757,Kolkata,Premium,2025-05-07,6,12137.85
C11757,Customer_1758,Pune,Standard,2023-11-28,7,8678.88
C11758,Customer_1759,Kolkata,Standard,2024-02-13,7,9137.03
C11759,Customer_1760,Pune,Premium,2026-05-23,9,22537.23
C11760,Customer_1761,Bangalore,Premium,2023-10-11,5,26417.57
C11761,Customer_1762,Chennai,Standard,2024-05-27,8,7486.78
