order_id,customer_id,order_date,product_id,quantity,order_value,payment_status,order_status,region
O102737,C12511,2026-01-04,P1241,4,908.42,Paid,Completed,Delhi
O102738,C11970,2026-06-11,P1163,1,24213.61,Paid,Completed,
O102739,C13990,2026-08-26,P1313,1,8207.94,Failed,Completed,Pune
O102740,C11147,2026-02-13,P1464,6,13163.79,Paid,Completed,Chennai
O102741,C12905,2026-03-10,P1010,7,10613.94,,Completed,Mumbai
O102742,C11549,2026-02-19,P1262,1,22372.52,Refunded,Completed,Bangalore
O102743,C10393,2026-03-01,P1321,3,24995.5,Refunded,Completed,bangalore
O102744,C13511,2026-03-11,P1462,7,1989.18,Failed,Completed,Kolkata
O102745,C11601,2026-08-31,P1365,2,18381.17,Failed,Completed,Mumbai
O102746,C13670,2026-09-11,P1286,7,9389.57,Paid,Processing,Bangalore
O102747,C13750,2026-06-24,P1045,1,3735.1,Refunded,Processing,Mumbai
O102748,C13283,2026-03-03,P1325,2,10314.31,Paid,Processing,Bangalore
O102749,C10110,2026-01-17,P1253,3,24954.22,Paid,Processing,Kolkata
O102750,C13867,2026-06-12,P1228,2,9131.91,Failed,Completed,Bangalore
O102751,C10497,2026-05-06,P1493,6,7151.77,Paid,Completed,Bangalore
O102752,C13728,2026-06-09,P1308,2,21200.43,Failed,Completed,Pune
O102753,C12428,2026-08-06,P1348,3,21738.07,Paid,Completed,Kolkata
O102754,C11511,2026-05-31,P1067,6,8670.07,Paid,Completed,Pune
O102755,C12887,2026-01-20,P1045,4,7677.23,Paid,Completed,Hyderabad
O102756,C12029,2026-02-24,P1292,7,16287.85,Paid,Completed,Hyderabad
O102757,C13180,2026-01-29,P1331,2,5367.91,Paid,Processing,Bangalore
O102758,C12056,2026-06-03,P1154,7,12247.03,Refunded,Processing,Hyderabad
O102759,C11476,2026-03-12,P1280,2,3791.19,Paid,Completed,Pune
O102760,C11444,2026-05-13,P1492,7,7827.44,Failed,Completed,Delhi
O102761,,2026-07-14,P1011,5,7647.79,Paid,Completed,Hyderabad
O102762,C11893,2026-03-20,P1187,5,17464.03,Failed,Completed,Mumbai
O102763,C10440,2026-05-24,P1016,6,7272.14,Paid,Completed,Delhi
O102764,C12648,2026-06-24,P1433,1,22492.84,Pending,Completed,Hyderabad
O102765,C11366,2026-07-30,P1459,7,24581.24,Paid,Completed,Delhi
O102766,C12247,2026-02-08,P1127,1,2302.22,Pending,Processing,Chennai
O102767,C12107,2026-07-06,P1350,3,10121.9,Paid,Completed,Delhi
O102768,C13431,2026-02-08,P1118,3,7755.47,Failed,Completed,Hyderabad
O102769,C13449,2026-09-13,P1008,5,8994.16,Failed,Completed,Mumbai
O102770,C13959,2026-06-07,P1210,5,6854.27,Paid,Completed,Mumbai
O102771,C10967,2026-06-03,P1117,7,9751.82,Paid,Processing,Delhi
O102772,C10137,2026-07-28,P1028,1,3792.94,Paid,Completed,Hyderabad
O102773,C11700,2026-01-12,P1116,5,7211.51,Paid,Cancelled,Mumbai
O102774,C13589,2026-01-14,P1383,2,18771.1,Paid,Completed,Chennai
O102775,C12402,2026-05-26,P1408,7,8797.95,Failed,Completed,Hyderabad
O102776,C11495,2026-06-17,P1398,2,5433.52,Paid,Processing,Hyderabad
O102777,C13090,2026-04-05,P1392,7,2978.57,Paid,Processing,Bangalore
O102778,C12851,2026-02-17,P1140,5,8895.7,Paid,Completed,Bangalore
O102779,C12856,2026-03-12,P1302,3,16192.2,Paid,Completed,Bangalore
O102780,C12059,2026-02-21,P1427,1,6556.63,Paid,Cancelled,Chennai
O102781,C12123,2026-07-05,P1233,2,10734.41,Pending,Completed,Hyderabad
O102782,C12225,2026-02-28,P1130,7,23824.24,Paid,Processing,Chennai
O102783,C12212,2026-02-18,P1377,6,13943.36,Paid,Completed,Kolkata
O102784,C10825,2026-05-16,P1457,3,13438.88,Paid,Completed,Hyderabad
O102785,C10983,2026-06-20,P1401,6,10425.6,Paid,Processing,Mumbai
O102786,C11497,2026-06-12,P1393,5,14053.95,Paid,Processing,Mumbai
O102787,C13424,2026-03-05,P1163,7,24618.81,Paid,Processing,Mumbai
O102788,C11851,2026-04-04,P1379,6,6569.03,Paid,Processing,Kolkata
O102789,C13708,2026-04-19,P1475,1,23565.62,Pending,Completed,Delhi
O102790,C13176,2026-02-10,P1184,1,3982.05,Paid,Completed,Hyderabad
O102791,C13448,2026-04-29,P1258,3,3044.3,Paid,Completed, 
O102792,C10537,2026-01-26,P1403,3,16470.34,Paid,Completed,Mumbai
O102793,C10595,2026-05-22,P1401,3,6504.12,Paid,Completed,Chennai
O102794,C10947,2026-06-09,P1432,6,11276.49,Paid,Processing,Mumbai
O102795,C12652,2026-02-10,P1164,5,18322.47,Paid,Completed,Delhi
O102796,C11906,2026-06-02,P1019,5,13510.59,Paid,Processing,Pune
O102797,C10679,2026-06-02,P1329,3,639.61,Paid,Completed,Delhi
O102798,C12985,2026-02-21,P1481,5,7854.33,Paid,Completed,Delhi
O102799,C12071,2026-07-26,P1447,1,1897.76,Pending,Completed,HYDERABAD
O102800,C12926,2026-01-21,P1277,7,23175.03,Paid,Completed,Mumbai
O102801,C13640,2026-06-09,P1148,4,19927.82,Paid,Completed,Kolkata
O102802,C13661,2026-08-04,P1224,5,24600.89,Failed,Completed,Kolkata
O102803,C11205,2026-02-17,P1335,1,22162.2,Paid,Completed,Delhi
O102804,C10634,2026-06-20,P1489,4,12040.7,Paid,Completed,Kolkata
O102805,C11736,2026-05-18,P1418,4,22100.16,Paid,Processing,Hyderabad
O102806,C10335,2026-01-27,P1099,3,16909.23,Paid,Completed, 
O102807,C10176,2026-03-12,P1384,6,13257.61,Paid,Cancelled,Delhi
O102808,C13915,2026-02-05,P1379,3,9454.96,Pending,Completed,Kolkata
O102809,C13890,2026-02-18,P1395,1,17119.86,Paid,Returned,Mumbai
O102810,,2026-01-03,P1012,3,14876.3,Paid,Processing,Hyderabad
O102811,C13284,2026-02-24,P1250,7,15470.37,Pending,Completed,Hyderabad
O102812,C10894,2026-09-02,P1007,4,10175.83,Paid,Completed,HYDERABAD
O102813,C11670,2026-01-22,P1370,1,18561.08,Paid,Completed,Mumbai
O102814,C12908,2026-08-29,P1158,1,2309.17,Paid,Processing,Pune
O102815,C12203,2026-07-04,P1260,6,18236.13,Paid,Completed,Chennai
O102816,C13287,2026-07-27,P1127,6,18349.8,Paid,Completed,Mumbai
O102817,C13923,2026-02-24,P1171,1,13043.8,Pending,Completed,Mumbai
O102818,C10036,2026-05-16,P1306,6,6803.09,Paid,Completed,Bangalore
O102819,C13701,2026-03-23,P1355,6,13126.13,Paid,Completed,Hyderabad
O102820,C11655,2026-05-07,P1494,3,3340.23,Refunded,Processing,Chennai
O102821,C11633,2026-02-11,P1152,7,7343.05,Paid,Completed,Delhi
O102822,C10002,2026-06-21,P1428,6,10706.11,Paid,Completed,Kolkata
O102823,C13340,2026-03-28,P1012,3,16928.87,Refunded,Completed,Bangalore
O102824,C13038,2026-04-05,P1418,3,4924.25,Paid,Cancelled,Kolkata
O102825,C13578,2026-02-23,P1031,5,4206.82,Paid,Completed,Kolkata
O102826,C10669,2026-01-09,P1455,6,15312.57,Paid,Cancelled,Mumbai
O102827,C10861,2026-08-29,P1405,6,17084.77,Paid,Cancelled,Bangalore
O102828,C11215,2026-04-22,P1133,5,2366.3,Paid,Cancelled,Delhi
O102829,C12122,2026-03-06,P1048,5,1119.13,Paid,Completed,Kolkata
O102830,C11381,2026-03-28,P1266,1,3934.6,Paid,Completed,Kolkata
O102831,C11199,2026-05-03,P1070,3,22555.36,Pending,Completed,Bangalore
O102832,C10731,2026-07-28,P1142,5,16914.17,Pending,Completed,Delhi
O102833,C10637,2026-01-03,P1067,1,23049.34,Paid,Completed,Delhi
O102834,C11893,2026-05-20,P1167,4,16718.46,Paid,Completed,Chennai
O102835,C11785,2026-04-07,P1417,5,24141.36,Paid,Completed,Delhi
O102836,C13143,2026-09-10,P1247,1,11140.99,Paid,Completed,kolkata
O102837,C13297,2026-05-02,P1362,7,15097.74,Failed,Completed,Mumbai
O102838,C12804,2026-01-31,P1103,2,15149.28,Paid,Processing,Bangalore
O102839,C13327,2026-08-09,P1213,5,377.56,Paid,Processing,Delhi
O102840,C10435,2026-04-19,P1157,4,978.13,Paid,Completed, Chennai 
O102841,C11832,2026-07-18,P1274,1,3888.05,Failed,Completed,Mumbai
O102842,C11146,2026-04-09,P1100,6,12924.9,Paid,Returned,Delhi
O102843,C11007,2026-05-30,P1113,6,10934.01,Paid,Cancelled,Kolkata
O102844,C12853,2026-06-26,P1445,5,13631.8,Paid,Completed,Delhi
O102845,C13327,2026-03-11,P1317,5,20072.12,Paid,Completed,Chennai
O102846,C10459,2026-07-27,P1165,2,20609.33,Paid,Returned,Kolkata
O102847,C10496,2026-07-30,P1029,1,24432.27,Pending,Completed, 
O102848,C12559,2026-05-28,P1031,7,14071.43,Paid,Completed,Kolkata
O102849,C10577,2026-05-18,P1338,1,8876.22,Paid,Completed,Delhi
O102850,C13075,2026-05-08,P1115,1,7908.28,Paid,Completed,Chennai
O102851,C13317,2026-03-05,P1408,3,8716.32,Paid,Processing,Hyderabad
O102852,C12093,2026-08-04,P1100,6,8298.59,Failed,Completed,Chennai
O102853,C13636,2026-05-11,P1364,2,10005.12,Paid,Completed,Mumbai
O102854,C10081,2026-09-12,P1086,6,2149.57,Failed,Returned,Kolkata
O102855,C10906,2026-01-01,P1011,1,15945.78,Paid,Completed,Pune
O102856,C13094,2026-02-28,P1264,2,14330.62,Paid,Completed,Kolkata
O102857,C13832,2026-07-27,P1380,3,11710.43,Paid,Processing, 
O102858,C13845,2026-04-08,P1420,7,2303.3,Paid,Completed,Pune
O102859,C10001,2026-05-10,P1272,1,2602.25,Failed,Cancelled,Delhi
O102860,C12529,2026-03-07,P1497,2,13764.1,Paid,Processing, 
O102861,C10109,2026-04-05,P1418,2,1203.54,Paid,Completed,CHENNAI
O102862,C12803,2026-03-03,P1498,3,18202.29,Paid,Completed,Mumbai
O102863,C13074,2026-05-08,P1494,2,24846.32,Paid,Returned,Chennai
O102864,C13433,2026-03-09,P1368,3,15055.95,Paid,Completed,Mumbai
O102865,C12119,2026-01-21,P1360,5,18168.76,Paid,Completed,Mumbai
O102866,C13403,2026-04-29,P1477,7,11141.72,Paid,Completed,Pune
O102867,C13698,2026-05-08,P1376,2,16785.08,Paid,Completed,Bangalore
O102868,C12134,2026-01-24,P1059,3,16398.97,Paid,Completed,Kolkata
O102869,C12098,2026-02-06,P1259,6,20655.05,Paid,Completed,Chennai
O102870,C12025,2026-07-22,P1424,4,17870.09,Paid,Completed,Bangalore
O102871,C12020,2026-03-10,P1451,1,18801.52,Pending,Processing,Bangalore
O102872,C13100,2026-04-22,P1471,7,14048.91,Refunded,Completed,Delhi
O102873,C10269,2026-05-22,P1386,1,12267.52,Paid,Completed,Kolkata
O102874,C11811,2026-02-27,P1136,1,11630.3,Pending,Completed,Chennai
O102875,C12097,2026-01-02,P1266,3,9982.67,Refunded,Completed,Delhi
O102876,C10858,2026-04-18,P1479,7,6870.89,Paid,Completed,Bangalore
O102877,C12166,2026-02-26,P1234,3,1122.78,Paid,Completed,Delhi
O102878,C11824,2026-01-08,P1499,1,16876.06,Failed,Processing,Bangalore
O102879,C12952,2026-07-31,P1254,3,22553.74,Pending,Completed,Hyderabad
O102880,C11414,2026-02-24,P1316,6,23282.92,Paid,Completed,Bangalore
O102881,C13802,2026-06-24,P1487,2,14639.87,Paid,Completed,Kolkata
O102882,C11656,2026-04-16,P1348,2,2625.17,Paid,Cancelled,Delhi
O102883,,2026-08-17,P1225,2,22003.01,Paid,Completed,Mumbai
O102884,C10887,2026-03-15,P1367,5,18769.3,Failed,Completed,Mumbai
O102885,C12756,2026-03-17,P1097,1,6509.85,Refunded,Processing,Pune
O102886,C12057,2026-03-05,P1276,4,20147.56,Paid,Processing,Kolkata
O102887,C11370,2026-07-08,P1024,1,11958.6,Paid,Completed,Delhi
O102888,C11392,2026-06-16,P1468,2,22223.55,Paid,Processing,Mumbai
O102889,C11503,2026-07-30,P1061,1,6415.99,Paid,Cancelled,Delhi
O102890,C11751,2026-07-13,P1083,5,20082.38,Refunded,Completed,Pune
O102891,C10991,2026-05-21,P1023,2,17884.18,Paid,Completed,Mumbai
O102892,C11110,2026-08-16,P1196,7,656.7,Paid,Completed,Pune
O102893,C13836,2026-04-14,P1424,5,14214.36,Pending,Completed,Kolkata
O102894,C11206,2026-03-16,P1440,5,17973.7,Paid,Completed,Mumbai
O102895,C12509,2026-04-16,P1065,7,4163.35,Paid,Completed,Chennai
O102896,C11382,2026-07-19,P1249,5,13437.9,Failed,Completed,Mumbai
O102897,C13245,2026-06-30,P1264,2,7810.72,Paid,Completed,Pune
O102898,C12786,2026-04-07,P1234,7,17497.45,Paid,Completed,Mumbai
O102899,C11313,2026-05-05,P1135,5,13641.45,Paid,Completed,Kolkata
O102900,C12868,2026-09-08,P1125,5,15650.01,Failed,Completed,Bangalore
O102901,C13029,2026-09-08,P1095,4,2091.73,Paid,Completed,Pune
O102902,C10553,2026-05-21,P1313,1,3703.54,Paid,Completed,Delhi
O102903,C12314,2026-08-12,P1326,4,13936.6,Paid,Completed,Hyderabad
O102904,C13233,2026-01-26,P1037,1,4774.97,Failed,Completed,Hyderabad
O102905,C10201,2026-05-10,P1147,-4,12617.67,Paid,Completed,
O102906,C12033,2026-01-02,P1046,4,17343.72,Paid,Cancelled,Delhi
O102907,C13362,2026-08-10,P1078,3,20301.36,Paid,Completed,Mumbai
O102908,C13814,2026-08-26,P1486,2,3832.27,Paid,Processing,Delhi
O102909,C12626,2026-03-23,P1027,2,18624.41,Paid,Returned,Pune
O102910,C11312,2026-02-01,P1478,1,9270.7,Failed,Completed,Hyderabad
O102911,C12421,2026-01-31,P1443,1,17069.64,Paid,Completed,Chennai
O102912,C10109,2026-08-23,P1277,5,3888.53,Paid,Processing,Pune
O102913,C11824,2026-05-29,P1231,3,13024.83,Paid,Completed,Mumbai
O102914,C12911,2026-04-15,P1112,6,20987.79,Paid,Completed,Pune
O102915,C10144,2026-07-31,P1178,2,2928.86,Paid,Completed,Mumbai
O102916,C12414,2026-02-26,P1279,2,20743.71,Paid,Completed,Delhi
O102917,C12355,2026-05-28,P1225,7,11483.38,Paid,Processing,Chennai
O102918,C10759,2026-03-14,P1072,4,20634.81,Refunded,Completed,Bangalore
O102919,C12278,2026-05-26,P1060,1,23972.18,Failed,Completed,Mumbai
O102920,C11639,2026-05-24,P1001,4,4243.42,Paid,Processing,Hyderabad
O102921,C11916,2026-04-01,P1364,1,16961.87,Paid,Returned,Mumbai
O102922,C11302,2026-08-07,P1088,7,6106.88,Paid,Processing,Kolkata
O102923,C13243,2026-01-08,P1459,7,3648.19,Failed,Cancelled,Kolkata
O102924,C11463,2026-08-31,P1438,1,15813.64,Paid,Completed,Chennai
O102925,C13165,2026-02-03,P1003,4,2967.2,Paid,Cancelled,Bangalore
O102926,C10306,2026-08-21,P1498,4,11789.76,Paid,Processing,Delhi
O102927,C11115,2026-06-28,P1231,4,16008.07,Paid,Completed,Kolkata
O102928,C11611,2026-06-05,P1057,6,12640.88,Paid,Completed,Mumbai
O102929,C11619,2026-04-25,P1126,1,17517.61,Paid,Completed,Mumbai
O102930,C11766,2026-08-19,P1268,7,20094.88,Paid,Completed,Chennai
O102931,C12611,2026-04-13,P1220,3,21844.49,Paid,Completed,Delhi
O102932,C12298,2026-05-22,P1223,4,14128.84,Paid,Returned,Kolkata
O102933,C12085,2026-09-02,P1154,1,7132.77,Paid,Cancelled,Hyderabad
O102934,C13353,2026-07-19,P1029,4,12888.65,Paid,Completed,Delhi
O102935,C10785,2026-05-19,P1109,6,9875.91,Paid,Returned,Hyderabad
O102936,C13443,2026-03-24,P1358,7,5880.36,Paid,Completed, Pune 
O102937,C13248,2026-09-03,P1377,3,13367.96,Paid,Completed,Mumbai
O102938,C10783,2026-04-23,P1251,3,859.58,Paid,Cancelled,
O102939,C12498,2026-08-13,P1317,5,15257.45,Paid,Cancelled,
O102940,C10893,2026-03-10,P1192,5,20593.61,Paid,Processing,Kolkata
O102941,,2026-01-09,P1010,3,24986.06,Failed,Completed,
O102942,C11973,2026-05-01,P1342,4,23065.47,Paid,Completed,Bangalore
O102943,C10815,2026-09-06,P1432,-3,2518.45,Paid,Completed,Bangalore
O102944,C12546,2026-07-16,P1016,6,4312.01,Paid,Returned,Hyderabad
O102945,C12831,2026-04-23,P1398,1,3724.52,Paid,Completed,Mumbai
O102946,C12421,2026-03-16,P1154,3,14091.28,Paid,Completed,Kolkata
O102947,C10967,2026-02-26,P1116,4,1434.62,Paid,Processing,Hyderabad
O102948,C12943,2026-05-18,P1393,6,23443.72,Paid,Processing,Delhi
O102949,C13721,2026-07-09,P1463,1,1827.37,Paid,Completed,Bangalore
O102950,C13811,2026-05-11,P1228,3,9963.89,Paid,Completed,Kolkata
O102951,C12720,2026-02-20,P1411,3,22381.05,Paid,Completed,Bangalore
O102952,C13363,2026-05-20,P1385,4,23724.94,Paid,Completed,Kolkata
O102953,C13917,2026-06-08,P1486,4,11792.68,Pending,Processing, Pune 
O102954,C10173,2026-07-26,P1290,2,12364.26,Paid,Completed,Pune
O102955,C11909,2026-01-11,P1398,4,16013.57,Paid,Processing,Kolkata
O102956,C11166,2026-02-02,P1186,1,10368.68,Paid,Completed,Pune
O102957,C11900,2026-02-24,P1458,5,8319.13,Paid,Completed,Bangalore
O102958,C13670,2026-05-04,P1160,4,18563.85,Paid,Completed,PUNE
O102959,C13936,2026-05-25,P1054,4,15005.35,Paid,Completed,Bangalore
O102960,C13622,2026-05-10,P1207,5,12197.28,,Processing,pune
O102961,C10789,2026-05-06,P1330,5,2789.45,Paid,Completed,Chennai
O102962,C13214,2026-04-04,P1467,6,2000.88,Refunded,Completed,Delhi
O102963,C13273,2026-09-12,P1051,3,12917.14,Refunded,Completed,Delhi
O102964,C12319,2026-01-02,P1018,7,15599.96,Paid,Processing,Kolkata
O102965,C12861,2026-03-18,P1422,3,16540.54,Paid,Completed,Delhi
O102966,C13624,2026-01-11,P1241,5,22403.79,Paid,Completed,Delhi
O102967,C13979,2026-06-17,P1470,5,20460.75,Paid,Completed,Delhi
O102968,C10160,2026-08-03,P1187,5,3776.83,Pending,Completed,Pune
O102969,C11029,2026-06-24,P1009,1,19922.44,Paid,Completed,Chennai
O102970,C13741,2026-01-01,P1455,7,17004.69,Paid,Completed,Pune
O102971,C11317,2026-09-04,P1321,7,20752.31,Paid,Completed,Kolkata
O102972,C10426,2026-04-10,P1439,6,21130.86,Paid,Processing,Mumbai
O102973,C11254,2026-04-06,P1006,2,8834.65,Paid,Returned,Mumbai
O102974,C12075,2026-02-25,P1089,1,6802.74,Paid,Completed,Pune
O102975,C11545,2026-06-06,P1167,2,13950.06,Paid,Completed,Hyderabad
O102976,C13155,2026-08-06,P1402,7,7675.61,Failed,Completed,Mumbai
O102977,C12446,2026-05-09,P1197,7,8937.23,Paid,Completed,Bangalore
O102978,C11741,2026-05-20,P1480,3,2008.25,Paid,Completed,Bangalore
O102979,C13992,2026-04-13,P1374,7,24786.68,Paid,Processing,Pune
O102980,C13546,2026-07-25,P1383,5,7939.63,Paid,Completed,Delhi
O102981,C13451,2026-07-02,P1010,1,19567.81,Paid,Cancelled,
O102982,C12270,2026-02-19,P1051,6,24831.01,Paid,Processing,Hyderabad
O102983,C13122,2026-07-14,P1355,5,24237.41,Paid,Completed,Chennai
O102984,C11344,2026-08-30,P1139,6,15956.91,Pending,Completed,Chennai
O102985,C11320,2026-04-11,P1219,7,13604.94,Paid,Completed,Delhi
O102986,C13571,2026-05-06,P1189,6,7939.13,Refunded,Processing,Delhi
O102987,C12389,2026-06-16,P1328,5,21579.22,Paid,Completed,Mumbai
O102988,C11375,2026-01-24,P1150,5,8648.48,Failed,Completed,Pune
O102989,C13383,2026-06-22,P1295,7,2936.08,Paid,Completed,Delhi
O102990,C11771,2026-07-02,P1197,1,7564.23,Paid,Completed,Hyderabad
O102991,C11601,2026-08-30,P1305,7,8082.9,Paid,Completed,Mumbai
O102992,C10104,2026-05-04,P1063,5,18046.59,Paid,Completed,Hyderabad
O102993,C12718,2026-06-20,P1146,3,4487.69,Paid,Completed,Delhi
O102994,C12132,2026-09-10,P1211,2,8126.52,Failed,Cancelled,Delhi
O102995,C11248,2026-04-27,P1273,6,2191.68,Paid,Completed,Mumbai
O102996,C10557,2026-08-09,P1410,4,21255.51,Paid,Completed,Kolkata
O102997,C10730,2026-01-09,P1096,3,18201.95,Paid,Processing,Pune
O102998,C10900,2026-02-09,P1092,2,11105.93,Paid,Completed,Mumbai
O102999,C13463,2026-02-22,P1328,4,10921.38,Failed,Completed,Pune
O103000,C11924,2026-03-12,P1492,5,4409.38,Paid,Completed,Kolkata
O103001,C12784,2026-04-29,P1299,3,9796.49,Paid,Completed,Kolkata
O103002,C11846,2026-07-30,P1313,6,22698.58,Paid,Completed,Chennai
O103003,C11896,2026-01-23,P1061,6,3724.85,Failed,Completed,Mumbai
O103004,C13291,2026-04-15,P1433,4,19196.2,Paid,Processing,Delhi
O103005,C13087,2026-08-28,P1090,4,1465.24,Paid,Completed,Hyderabad
O103006,C10929,2026-07-31,P1308,4,7998.48,Paid,Completed,Delhi
O103007,C12504,2026-02-07,P1358,5,21219.36,Failed,Cancelled,Kolkata
O103008,C12722,2026-02-22,P1060,2,11291.1,Paid,Completed,Bangalore
O103009,C11620,2026-08-14,P1458,2,17656.54,Failed,Completed,Hyderabad
O103010,C10273,2026-03-11,P1305,3,2857.48,Paid,Completed,Pune
O103011,C11486,2026-04-24,P1053,5,17180.62,Paid,Completed,Pune
O103012,C11434,2026-04-20,P1297,2,20529.81,Paid,Completed,Delhi
O103013,C12764,2026-04-22,P1186,3,20189.57,Paid,Completed,Bangalore
O103014,C13240,2026-07-09,P1263,2,11140.08,Paid,Completed,Bangalore
O103015,C11585,2026-02-19,P1397,7,22632.29,Pending,Completed,Hyderabad
O103016,C12584,2026-01-19,P1237,-1,14501.88,Paid,Completed,
O103017,C12573,2026-05-12,P1268,5,20501.43,Refunded,Completed,chennai
O103018,C12594,2026-01-06,P1198,1,5572.44,Paid,Completed,Bangalore
O103019,C12219,2026-07-29,P1334,2,5492.94,Pending,Processing,Bangalore
O103020,C12518,2026-03-03,P1357,2,18932.75,Paid,Completed,Hyderabad
O103021,C13473,2026-05-24,P1427,7,16271.89,Paid,Completed,Mumbai
O103022,C13690,2026-08-19,P1298,1,17004.85,Pending,Completed,
O103023,C10367,2026-04-18,P1247,5,6143.29,Paid,Returned,Chennai
O103024,C10047,2026-02-17,P1255,7,10170.68,Paid,Completed,Kolkata
O103025,C12077,2026-06-24,P1401,3,6681.98,Paid,Processing,Delhi
O103026,C11652,2026-05-02,P1419,4,1982.71,Paid,Completed,Pune
O103027,C11806,2026-03-02,P1158,6,5337.35,Paid,Completed,Delhi
O103028,C11835,2026-02-17,P1387,1,24880.56,Paid,Completed,Chennai
O103029,C13583,2026-05-09,P1332,6,6080.84,Paid,Completed,Bangalore
O103030,C12548,2026-05-04,P1294,7,4234.54,Paid,Cancelled,Bangalore
O103031,C11770,2026-01-23,P1093,5,17512.86,Paid,Completed,Chennai
O103032,C11820,2026-09-01,P1182,7,15172.97,Paid,Completed,Bangalore
O103033,C13380,2026-05-22,P1018,7,18726.52,Paid,Completed,Delhi
O103034,C10868,2026-03-27,P1195,5,16445.73,Paid,Returned,Delhi
O103035,C10059,2026-01-04,P1064,6,5807.94,Paid,Completed,Kolkata
O103036,C11914,2026-09-08,P1295,4,12672.38,Paid,Completed,Chennai
O103037,C13844,2026-04-21,P1351,7,4663.08,Paid,Completed,Mumbai
O103038,C13260,2026-07-30,P1203,3,6562.39,Pending,Completed,Mumbai
O103039,C11634,2026-06-19,P1075,3,24676.87,Paid,Completed,Bangalore
O103040,C10700,2026-02-21,P1211,2,18298.39,Paid,Returned,Kolkata
O103041,C12282,2026-02-15,P1458,2,19636.41,Pending,Returned,Mumbai
O103042,C13521,2026-09-15,P1244,6,1042.46,Paid,Completed,Bangalore
O103043,C12871,2026-04-28,P1372,1,9738.71,Paid,Completed,Mumbai
O103044,C12162,2026-05-23,P1112,6,14014.65,Paid,Completed,
O103045,C12941,2026-01-01,P1029,7,3996.95,Refunded,Completed,Pune
O103046,C13861,2026-08-07,P1496,3,21259.1,Paid,Cancelled,Mumbai
O103047,C12212,2026-06-28,P1246,1,3748.13,Paid,Cancelled,Delhi
O103048,C12223,2026-07-02,P1491,2,16021.69,Paid,Completed,Kolkata
O103049,C11915,2026-08-20,P1478,1,13963.72,Paid,Returned,DELHI
O103050,C12268,2026-03-26,P1411,4,21278.04,Paid,Processing,Bangalore
O103051,C12542,2026-01-14,P1235,7,8001.72,Paid,Completed,Mumbai
O103052,C10817,2026-02-19,P1176,6,7316.87,Paid,Processing,Chennai
O103053,C12273,2026-01-11,P1092,1,21206.4,Paid,Completed,Pune
O103054,C10053,2026-05-21,P1168,2,5768.72,Failed,Completed,
O103055,C13754,2026-04-09,P1085,2,18727.22,Paid,Processing,Delhi
O103056,C10151,2026-03-30,P1108,4,5021.3,Paid,Completed,Delhi
O103057,C13835,2026-03-22,P1304,4,21929.68,Paid,Completed,Chennai
O103058,C13879,2026-04-30,P1156,3,21024.87,Paid,Cancelled,Pune
O103059,C12108,2026-01-24,P1128,4,19750.34,Paid,Completed,Mumbai
O103060,C11330,2026-04-02,P1468,4,12439.34,Paid,Completed,Mumbai
