product_id,warehouse_id,stock_available,reorder_level,daily_demand,last_restock_date,supplier
P1247,W116,442,247,13.17,2026-08-16,Supplier_A
P1241,W116,306,236,133.39,2026-02-17,Supplier_A
P1175,W112,106,58,64.57,2026-02-16,Supplier_B
P1479,W103,30,76,146.83,2026-07-24,Supplier_B
P1096,W106,795,208,83.5,2026-03-26,Supplier_D
P1090,W112,6,245,32.15,2026-07-03,Supplier_D
P1256,W104,423,184,113.84,2026-04-14,Supplier_C
P1269,W104,562,287,15.45,2026-06-21,Supplier_A
P1291,W118,897,287,137.36,2026-04-02,Supplier_C
P1269,W100,749,263,36.79,2026-03-11,Supplier_A
P1243,W118,111,297,122.66,2026-04-27,Supplier_B
P1272,W112,426,162,21.17,2026-07-23,Supplier_C
P1469,W113,453,77,21.87,2026-03-27,Supplier_C
P1225,W119,821,187,12.5,2026-02-11,Supplier_B
P1423,W116,21,208,12.93,2026-09-01,Supplier_A
P1461,W107,850,95,34.55,2026-04-13,Supplier_D
P1478,W101,544,193,113.3,2026-08-28,Supplier_D
P1135,W116,711,59,142.75,2026-06-24,Supplier_A
P1005,W110,391,252,102.98,2026-05-08,Supplier_C
P1401,W113,412,59,114.5,2026-08-21,Supplier_B
P1252,W104,66,219,1.19,2026-03-09,Supplier_C
P1419,W117,537,276,16.59,2026-09-02,Supplier_B
P1340,W109,873,197,115.87,2026-07-01,Supplier_C
P1074,W113,851,285,125.66,2026-02-20,Supplier_C
P1216,W111,699,172,42.83,2026-04-21,Supplier_A
P1165,W102,946,133,1.14,2026-02-09,
P1215,W115,238,57,69.51,2026-06-17,Supplier_A
P1448,W109,531,81,110.23,2026-07-14,Supplier_A
P1347,W108,739,162,3.99,2026-03-15,Supplier_B
P1464,W111,294,62,140.25,2026-01-12,Supplier_C
P1353,W114,523,228,19.33,2026-08-30,Supplier_D
P1037,W106,811,260,92.85,2026-02-07,Supplier_D
P1361,W116,788,59,107.42,2026-04-16,Supplier_B
P1353,W108,838,169,115.66,2026-05-09,Supplier_C
P1136,W106,422,83,52.58,2026-09-01,Supplier_A
P1098,W108,178,212,84.46,2026-08-27,Supplier_B
P1095,W117,895,75,49.09,2026-06-22,Supplier_D
P1238,W108,377,74,148.12,2026-06-03,Supplier_C
P1420,W106,736,213,140.87,2026-01-27,Supplier_C
P1010,W100,24,170,104.5,2026-08-16,Supplier_D
P1185,W117,677,277,37.85,2026-05-14,Supplier_A
P1033,W112,265,64,49.59,2026-06-26,Supplier_A
P1465,W106,483,200,17.16,2026-05-07,Supplier_C
P1062,W108,119,71,80.68,2026-04-19,Supplier_B
P1457,W118,952,203,103.4,2026-05-21,Supplier_D
P1173,W104,226,95,60.87,2026-02-13,Supplier_D
P1372,W103,253,138,116.25,2026-02-22,Supplier_B
P1283,W119,197,82,118.61,2026-04-05,Supplier_B
P1452,W112,461,156,1.51,2026-04-22,Supplier_B
P1133,W118,347,73,47.05,2026-07-28,Supplier_C
P1138,W117,118,225,120.07,2026-06-03,
P1113,W117,797,258,21.45,2026-07-28,Supplier_D
P1410,W116,291,242,111.1,2026-04-03,Supplier_A
P1066,W108,83,224,43.42,2026-06-15,Supplier_D
P1220,W117,292,112,55.82,2026-01-26,Supplier_D
P1015,W116,713,90,4.76,2026-07-12,Supplier_B
P1488,W106,122,140,121.5,2026-07-24,Supplier_A
P1276,W105,987,274,28.98,2026-08-22,Supplier_B
P1198,W103,819,232,38.6,2026-03-21,Supplier_D
P1170,W106,164,56,129.93,2026-01-04,Supplier_A
P1328,W106,495,59,57.73,2026-07-23,
P1017,W106,768,98,124.01,2026-05-17,Supplier_D
P1279,W108,726,115,103.06,2026-08-24,Supplier_D
P1398,W108,642,165,38.69,2026-06-07,Supplier_C
P1330,W117,389,71,32.86,2026-01-03,Supplier_C
P1410,W105,230,198,43.35,2026-06-24,Supplier_B
P1031,W114,540,275,138.28,2026-07-09,Supplier_A
P1007,W114,-13,216,90.02,2026-01-09,Supplier_D
P1204,W118,17,138,137.76,2026-04-25,Supplier_D
P1472,W103,4,183,146.85,2026-09-01,Supplier_A
P1108,W119,299,130,61.33,2026-06-11,Supplier_D
P1361,W101,119,279,70.02,2026-01-07,Supplier_D
P1210,W118,23,220,112.3,2026-03-05,Supplier_C
P1294,W116,295,66,78.95,2026-07-29,Supplier_C
P1447,W114,487,158,129.54,2026-01-01,Supplier_C
P1463,W109,361,219,32.45,2026-06-15,Supplier_D
P1457,W107,213,276,14.61,2026-07-06,Supplier_B
P1092,W106,20,178,148.22,2026-09-08,Supplier_A
P1388,W113,389,149,97.22,2026-01-23,Supplier_D
P1483,W114,100,205,139.22,2026-05-23,Supplier_D
P1212,W102,394,287,16.36,2026-09-03,Supplier_B
P1449,W107,343,69,43.53,2026-08-17,Supplier_A
P1150,W119,414,224,59.5,2026-02-02,Supplier_B
P1154,W108,732,87,64.12,2026-03-09,Supplier_C
P1316,W110,946,56,58.3,2026-04-29,Supplier_B
P1156,W110,364,62,138.07,2026-09-03,Supplier_B
P1128,W116,762,229,147.15,2026-04-01,Supplier_B
P1119,W112,501,294,23.06,2026-08-29,Supplier_C
P1428,W110,566,144,101.24,2026-05-02,
P1266,W116,482,182,67.78,2026-07-05,Supplier_A
P1263,W117,449,261,50.14,2026-09-08,Supplier_B
P1459,W113,411,82,134.32,2026-07-25,Supplier_B
P1404,W104,266,277,14.27,2026-07-03,Supplier_A
P1279,W113,355,107,65.53,2026-08-11,Supplier_B
P1203,W113,988,78,41.86,2026-05-10,Supplier_C
P1321,W108,788,128,115.12,2026-03-19,Supplier_D
P1357,W100,125,69,11.57,2026-07-31,Supplier_D
P1287,W118,698,76,90.94,2026-06-27,Supplier_C
P1042,W104,74,293,104.22,2026-04-19,Supplier_B
P1099,W114,300,206,25.92,2026-02-01,Supplier_A
P1456,W117,502,205,85.33,2026-06-10,Supplier_D
P1298,W115,521,169,61.81,2026-05-26,Supplier_D
P1000,W117,972,280,60.56,2026-08-30,Supplier_B
P1372,W113,525,294,143.59,2026-02-11,Supplier_C
P1495,W110,106,290,29.74,2026-09-12,Supplier_A
P1304,W109,208,192,105.06,2026-08-13,Supplier_C
P1114,W113,752,217,146.03,2026-05-10,Supplier_A
P1233,W105,172,184,135.56,2026-02-19,Supplier_B
P1461,W116,29,166,132.63,2026-08-05,
P1145,W104,573,157,5.49,2026-08-05,Supplier_C
P1248,W109,393,103,83.08,2026-09-07,Supplier_C
P1498,W102,447,122,127.39,2026-05-25,Supplier_A
P1109,W100,484,170,138.31,2026-05-23,Supplier_C
P1339,W117,713,108,148.98,2026-07-21,Supplier_C
P1119,W111,433,185,2.39,2026-03-02,Supplier_C
P1189,W106,349,155,52.49,2026-06-22,Supplier_B
P1212,W110,320,195,14.42,2026-02-22,Supplier_D
P1056,W116,359,163,57.12,2026-08-10,Supplier_C
P1040,W103,707,146,36.41,2026-01-08,Supplier_B
P1384,W106,517,197,83.76,2026-01-09,Supplier_A
P1217,W106,55,132,104.15,2026-01-07,Supplier_C
P1121,W118,82,280,56.55,2026-05-11,Supplier_C
P1328,W118,696,111,135.37,2026-05-26,Supplier_C
P1454,W105,-11,280,42.65,2026-04-15,SUPPLIER_C
P1262,W112,10,233,65.54,2026-07-06,Supplier_C
P1078,W116,669,216,90.87,2026-04-27,Supplier_A
P1271,W100,348,55,105.95,2026-06-25,Supplier_D
P1433,W110,459,276,86.58,2026-02-24,Supplier_B
P1128,W109,198,198,12.27,2026-01-01,Supplier_C
P1053,W108,643,122,111.44,2026-01-25,Supplier_A
P1344,W116,488,190,5.76,2026-08-02,Supplier_B
P1380,W115,773,204,24.11,2026-08-30,Supplier_C
P1394,W107,217,67,86.23,2026-01-18,Supplier_D
P1171,W119,443,270,53.67,2026-08-17,Supplier_B
P1382,W117,737,224,94.84,2026-08-10,Supplier_C
P1024,W114,170,132,83.8,2026-01-13,Supplier_B
P1460,W113,765,143,98.4,2026-05-07,Supplier_C
P1199,W117,9,237,66.76,2026-05-16,Supplier_D
P1321,W110,851,97,121.42,2026-07-07,Supplier_C
P1477,W112,693,203,139.86,2026-04-24,Supplier_D
P1340,W110,551,85,1.0,2026-01-10,Supplier_D
P1288,W103,124,233,49.19,2026-01-17,Supplier_D
P1386,W112,88,122,78.19,2026-08-23,Supplier_C
P1273,W119,275,138,141.4,2026-04-07,Supplier_D
P1039,W103,104,165,47.86,2026-05-24,Supplier_D
P1275,W117,898,299,77.8,2026-02-14,Supplier_D
P1367,W105,876,287,17.11,2026-07-04,Supplier_C
P1156,W115,820,235,87.52,2026-03-21,Supplier_A
P1104,W104,527,216,3.38,2026-09-03,Supplier_B
P1353,W112,468,142,110.17,2026-05-22,Supplier_B
P1388,W111,988,98,33.96,2026-03-20,Supplier_C
P1041,W103,766,86,49.07,2026-02-13,Supplier_B
P1007,W110,942,223,107.06,2026-03-14,Supplier_C
P1122,W102,853,97,71.16,2026-03-04,Supplier_C
P1437,W108,212,189,33.66,2026-05-06,Supplier_B
P1459,W111,842,132,45.6,2026-04-13,Supplier_C
P1199,W106,48,253,138.2,2026-01-31,Supplier_A
P1149,W101,221,297,25.54,2026-06-01,Supplier_B
P1433,W102,492,54,149.0,2026-05-04,Supplier_A
P1128,W117,171,124,49.95,2026-01-29,Supplier_B
P1263,W115,599,248,46.04,2026-03-03,Supplier_A
P1424,W113,589,105,127.4,2026-01-29,Supplier_D
P1161,W110,46,278,12.63,2026-09-09,Supplier_D
P1156,W116,356,105,11.98,2026-06-30,Supplier_D
P1382,W109,726,87,134.39,2026-04-07,Supplier_B
P1450,W104,307,204,90.87,2026-08-21,Supplier_D
P1257,W101,267,255,102.46,2026-06-02,Supplier_D
P1344,W109,16,168,127.93,2026-02-24,Supplier_C
P1316,W117,650,53,108.09,2026-03-31,Supplier_D
P1218,W110,848,291,63.43,2026-08-02,Supplier_C
P1465,W119,786,126,49.12,2026-01-10,Supplier_A
P1234,W111,982,97,59.04,2026-01-13,Supplier_D
P1213,W118,10,135,5.98,2026-03-24,Supplier_B
P1167,W110,20,243,29.75,2026-08-05,Supplier_C
P1037,W111,958,128,63.77,2026-08-13,Supplier_D
P1083,W110,107,136,137.68,2026-05-17,Supplier_D
P1353,W115,512,163,13.12,2026-06-25,
P1331,W101,396,171,1.09,2026-07-17,Supplier_B
P1317,W112,834,86,23.25,2026-02-07,Supplier_D
P1014,W110,672,281,20.63,2026-05-12,Supplier_C
P1212,W101,45,111,114.09,2026-03-08,Supplier_A
P1035,W102,636,194,98.96,2026-01-16,
P1049,W119,837,62,138.81,2026-07-16,Supplier_A
P1379,W118,550,123,43.76,2026-03-19,
P1423,W111,391,193,4.84,2026-05-31,Supplier_C
P1092,W111,146,222,56.68,2026-08-22,Supplier_A
P1390,W116,840,152,127.52,2026-09-15,Supplier_D
P1455,W108,18,145,109.65,2026-03-08,Supplier_D
P1469,W102,418,97,119.04,2026-01-16,Supplier_C
P1463,W108,510,116,66.35,2026-03-24,Supplier_B
P1111,W106,666,232,27.48,2026-03-15,Supplier_C
P1094,W113,888,237,147.97,2026-06-28,Supplier_B
P1370,W105,885,59,8.79,2026-04-10,Supplier_B
P1182,W110,194,217,72.62,2026-08-08,Supplier_D
P1154,W119,351,93,146.61,2026-06-28,Supplier_C
P1153,W109,847,187,36.35,2026-06-12,Supplier_B
P1156,W117,628,77,118.47,2026-03-18,Supplier_A
P1023,W119,531,134,99.78,2026-03-21,Supplier_D
P1028,W108,15,276,76.61,2026-01-12,Supplier_C
P1382,W104,535,103,138.17,2026-06-10,Supplier_B
P1313,W101,942,125,102.8,2026-04-07,Supplier_A
P1344,W117,803,296,48.4,2026-05-27,Supplier_A
P1032,W114,743,290,133.35,2026-02-01,Supplier_D
P1405,W112,329,192,40.41,2026-04-30,Supplier_B
P1216,W109,227,209,42.83,2026-01-05,Supplier_C
P1102,W105,864,139,27.59,2026-03-31,Supplier_A
P1088,W111,964,165,69.02,2026-06-30,Supplier_A
P1487,W110,2,245,70.96,2026-02-22,Supplier_D
P1194,W113,116,252,90.91,2026-06-26,Supplier_C
P1076,W117,105,228,130.6,2026-08-27,Supplier_D
P1070,W119,755,196,38.71,2026-03-01,supplier_d
P1355,W106,668,140,116.33,2026-07-20,Supplier_D
P1108,W105,527,165,100.4,2026-02-02,Supplier_A
P1227,W109,284,205,114.29,2026-06-23,Supplier_C
P1103,W101,232,215,131.78,2026-06-02,Supplier_C
P1017,W115,790,81,49.56,2026-07-29,Supplier_C
P1244,W113,340,236,73.19,2026-08-23,Supplier_A
P1347,W105,542,237,130.65,2026-03-19,Supplier_B
P1226,W101,477,189,107.05,2026-04-08,Supplier_A
P1170,W100,831,204,23.13,2026-01-08,Supplier_B
P1473,W104,632,182,111.62,2026-05-28,Supplier_B
P1179,W110,971,123,19.96,2026-06-05,Supplier_A
P1365,W118,599,215,107.53,2026-02-24,Supplier_C
P1247,W105,3,88,147.03,2026-07-07,Supplier_C
P1393,W100,234,295,2.34,2026-01-20,Supplier_A
P1408,W104,295,229,49.79,2026-08-16,Supplier_D
P1260,W107,266,207,63.04,2026-02-05,Supplier_C
P1321,W108,934,131,52.53,2026-02-09,Supplier_C
P1441,W110,702,96,89.4,2026-04-17,Supplier_C
P1216,W104,907,284,7.82,2026-09-15,Supplier_D
P1195,W105,612,261,103.89,2026-04-13,Supplier_D
P1264,W101,159,199,77.53,2026-06-26,Supplier_D
P1325,W100,244,110,65.22,2026-02-04,Supplier_D
P1482,W116,451,165,64.98,2026-05-14,Supplier_C
P1400,W105,472,201,75.99,2026-08-12,Supplier_A
P1116,W112,23,206,70.36,2026-05-07,Supplier_A
P1021,W115,720,114,128.54,2026-07-04,Supplier_B
P1410,W118,631,104,21.93,2026-05-29,Supplier_A
P1453,W104,619,55,121.93,2026-08-25,Supplier_C
P1105,W117,762,129,30.49,2026-07-24,Supplier_A
P1323,W107,439,293,17.5,2026-07-08,Supplier_C
P1334,W119,784,242,46.38,2026-05-22,Supplier_D
P1323,W115,914,231,8.46,2026-06-15,Supplier_B
P1300,W106,413,227,21.93,2026-06-03,Supplier_C
P1184,W106,513,110,11.99,2026-08-23,Supplier_B
P1498,W113,600,237,97.3,2026-07-29,Supplier_D
P1485,W103,98,108,133.69,2026-04-02,Supplier_C
P1184,W109,170,267,58.56,2026-01-01,Supplier_B
P1156,W114,901,93,141.64,2026-08-06,Supplier_C
P1255,W102,148,276,101.94,2026-04-29,Supplier_A
P1164,W117,312,204,108.07,2026-05-26,Supplier_A
P1028,W111,215,151,145.62,2026-07-19,Supplier_A
P1207,W101,908,118,43.52,2026-09-06,Supplier_C
P1396,W117,660,76,109.27,2026-04-19,Supplier_B
P1270,W107,482,228,84.54,2026-08-22,Supplier_C
P1396,W118,24,156,135.11,2026-01-09,Supplier_B
P1389,W112,320,70,85.11,2026-04-05,Supplier_B
P1298,W113,491,134,84.5,2026-02-25,Supplier_C
P1110,W115,93,81,43.8,2026-09-02,Supplier_B
P1391,W117,863,276,94.1,2026-07-20,Supplier_D
P1465,W111,501,218,41.67,2026-03-03,Supplier_D
P1270,W107,464,203,78.11,2026-09-02,Supplier_B
P1268,W113,168,120,114.85,2026-05-13,Supplier_C
P1203,W109,173,166,82.71,2026-04-13,Supplier_C
P1129,W111,798,268,18.53,2026-03-12,Supplier_B
P1485,W111,260,84,28.65,2026-08-04,Supplier_B
P1139,W101,132,83,81.8,2026-06-05,Supplier_B
P1263,W109,477,234,36.51,2026-02-12,Supplier_B
P1499,W115,935,249,139.94,2026-09-04,Supplier_A
P1214,W113,2,269,140.45,2026-03-23,Supplier_B
P1055,W117,133,71,89.49,2026-04-05,Supplier_B
P1006,W114,522,239,120.92,2026-07-04,Supplier_D
P1064,W114,139,168,49.59,2026-07-05,Supplier_B
P1380,W106,994,247,33.84,2026-03-03,Supplier_B
P1105,W108,22,278,43.75,2026-05-30,Supplier_A
P1267,W108,131,196,110.24,2026-06-28,Supplier_B
P1485,W115,56,67,93.06,2026-06-18,Supplier_B
P1458,W115,9,245,140.85,2026-01-12,Supplier_C
P1373,W103,23,136,109.32,2026-03-05,Supplier_B
P1391,W111,398,282,132.01,2026-04-03,Supplier_A
P1479,W106,5,202,27.74,2026-01-08,Supplier_C
P1196,W115,417,294,111.74,2026-02-17,Supplier_A
P1243,W105,182,286,26.26,2026-01-06,Supplier_C
P1480,W107,26,98,138.37,2026-02-25,Supplier_A
P1450,W114,270,104,123.31,2026-01-29,Supplier_A
P1321,W100,538,126,16.79,2026-03-29,Supplier_D
P1019,W115,896,240,74.13,2026-07-13,Supplier_C
P1319,W108,542,253,27.93,2026-05-06,Supplier_D
P1094,W103,859,154,28.67,2026-01-21,Supplier_B
P1377,W113,604,82,120.45,2026-01-07,Supplier_D
P1465,W117,99,227,102.07,2026-02-22,Supplier_C
P1263,W110,539,167,119.53,2026-01-16,Supplier_B
P1004,W111,526,231,74.63,2026-08-18,Supplier_C
P1237,W106,240,218,124.11,2026-04-30,Supplier_A
P1493,W109,181,263,67.25,2026-05-20,Supplier_D
P1195,W118,520,79,15.33,2026-05-07,Supplier_B
P1043,W103,869,215,20.92,2026-06-06,Supplier_C
P1354,W119,632,84,23.3,2026-01-01,Supplier_D
P1183,W110,952,151,101.39,2026-04-19,Supplier_B
P1277,W104,240,77,144.18,2026-01-19,Supplier_B
P1251,W101,391,193,79.65,2026-08-05,Supplier_D
P1475,W114,636,216,55.49,2026-01-01,Supplier_A
P1191,W101,635,191,107.75,2026-08-20,Supplier_D
P1153,W105,815,101,149.44,2026-09-01,SUPPLIER_D
P1489,W111,458,83,92.87,2026-02-03,Supplier_C
P1350,W102,415,140,10.76,2026-08-25,Supplier_A
P1253,W113,979,224,26.09,2026-04-01,Supplier_C
P1223,W106,588,265,56.79,2026-09-06,Supplier_C
P1265,W103,437,107,112.23,2026-01-25,Supplier_D
P1350,W100,228,61,8.21,2026-04-08,Supplier_C
P1057,W103,266,224,111.09,2026-05-14,Supplier_C
P1154,W112,874,119,108.37,2026-06-10,Supplier_B
P1166,W102,943,247,75.75,2026-01-29,Supplier_B
P1037,W112,577,244,86.69,2026-07-10,Supplier_A
P1377,W112,241,243,22.87,2026-09-15,Supplier_A
P1373,W102,595,278,102.89,2026-03-28,Supplier_A
P1104,W114,766,72,90.3,2026-01-23,Supplier_C
P1395,W112,29,163,124.16,2026-03-29,Supplier_D
P1167,W112,73,280,125.65,2026-05-09,Supplier_D
P1283,W114,291,238,66.81,2026-05-10,Supplier_C
P1258,W102,391,275,67.65,2026-07-24,Supplier_A
P1248,W100,236,116,124.27,2026-05-26,Supplier_A
P1168,W103,544,107,52.51,2026-04-17,Supplier_B
P1289,W115,242,86,136.11,2026-08-30,Supplier_A
P1110,W103,16,158,62.32,2026-05-29,Supplier_B
P1413,W119,44,206,142.49,2026-04-03,Supplier_C
P1157,W119,730,177,139.45,2026-03-18,Supplier_D
P1063,W108,105,140,33.0,2026-06-16,Supplier_D
P1197,W103,626,214,54.73,2026-09-09,Supplier_C
P1002,W111,487,99,132.41,2026-09-09,
P1466,W100,284,238,89.89,2026-04-24,Supplier_C
P1146,W101,852,242,105.34,2026-01-05,Supplier_A
P1163,W103,143,106,33.07,2026-06-08,Supplier_C
P1431,W107,932,69,90.78,2026-03-09, Supplier_A 
P1390,W109,799,63,45.75,2026-02-23,Supplier_C
P1475,W103,627,74,87.07,2026-05-21,Supplier_C
P1217,W105,0,187,36.76,2026-06-14,Supplier_C
P1064,W108,140,192,3.74,2026-04-15,Supplier_A
P1336,W104,877,118,23.87,2026-03-24,
P1279,W114,173,51,18.4,2026-04-11,
P1246,W111,759,90,116.85,2026-05-03, Supplier_D 
P1244,W100,364,186,76.8,2026-03-28,Supplier_A
P1101,W102,19,193,94.1,2026-02-16,Supplier_B
P1418,W106,193,151,83.83,2026-04-21,Supplier_A
P1184,W111,897,256,65.79,2026-01-19,Supplier_B
P1231,W109,274,63,85.25,2026-02-05,Supplier_C
P1390,W103,938,82,139.01,2026-04-22,Supplier_D
P1305,W112,980,243,9.48,2026-07-16,Supplier_D
P1477,W109,139,166,121.46,2026-03-25,Supplier_D
P1249,W104,453,208,57.21,2026-03-11,Supplier_A
P1324,W115,458,189,114.0,2026-07-23,Supplier_D
P1447,W106,220,177,148.19,2026-08-27,Supplier_B
P1166,W100,180,267,4.3,2026-03-30,Supplier_C
P1144,W107,390,54,8.04,2026-05-07,Supplier_C
P1144,W102,876,231,79.86,2026-06-25,Supplier_D
P1189,W117,685,253,33.25,2026-08-04,Supplier_A
P1100,W102,609,270,145.9,2026-02-21,Supplier_A
P1050,W106,47,230,12.22,2026-02-02,Supplier_D
P1477,W104,306,121,137.65,2026-05-28,Supplier_B
P1069,W108,23,65,15.31,2026-04-09,Supplier_A
P1342,W102,842,171,107.38,2026-07-30,Supplier_A
P1304,W112,27,127,107.73,2026-02-20,Supplier_B
P1287,W116,381,61,86.55,2026-05-25,Supplier_A
P1371,W111,564,289,65.65,2026-09-09,Supplier_A
P1316,W114,208,137,66.65,2026-06-17,Supplier_C
P1065,W117,889,209,137.8,2026-07-18,Supplier_A
P1480,W115,28,271,46.6,2026-03-12,Supplier_B
P1186,W112,189,154,113.47,2026-08-18,Supplier_D
P1418,W119,614,280,25.97,2026-03-18,Supplier_C
P1493,W110,267,293,141.96,2026-05-07,Supplier_B
P1105,W103,954,252,149.74,2026-07-02,Supplier_B
P1255,W107,62,51,106.09,2026-06-23,Supplier_A
P1014,W100,50,285,103.02,2026-04-18,Supplier_B
P1274,W113,814,257,103.99,2026-02-06,Supplier_C
P1331,W104,288,277,113.87,2026-05-12,Supplier_A
P1419,W113,906,164,93.19,2026-05-30,Supplier_C
P1031,W113,617,106,93.58,2026-06-07,Supplier_A
P1324,W100,975,176,62.93,2026-07-19,Supplier_B
P1235,W112,735,255,54.01,2026-01-22,
P1464,W100,932,297,76.1,2026-06-03, 
P1137,W113,777,187,83.38,2026-04-13,Supplier_A
P1342,W103,411,76,2.69,2026-06-21,Supplier_D
P1347,W115,562,249,20.9,2026-07-20,Supplier_D
P1001,W117,734,152,46.51,2026-04-13,Supplier_D
P1190,W101,142,286,120.08,2026-05-26,Supplier_D
P1194,W104,756,246,131.64,2026-09-08,Supplier_B
P1117,W119,547,259,146.98,2026-02-20,Supplier_B
P1388,W108,363,238,107.33,2026-08-09,Supplier_B
P1269,W107,416,178,107.46,2026-01-30,Supplier_A
P1180,W115,634,281,50.61,2026-02-24,Supplier_D
P1366,W115,404,65,76.13,2026-08-30,Supplier_D
P1251,W111,701,237,35.69,2026-08-23,Supplier_D
P1395,W117,132,264,136.29,2026-02-14,Supplier_A
P1414,W115,687,116,107.04,2026-01-30,Supplier_D
P1492,W105,498,176,60.6,2026-08-10,Supplier_D
P1493,W109,396,100,106.62,2026-07-20,Supplier_A
P1475,W105,584,75,148.84,2026-07-07,Supplier_B
P1144,W111,625,56,89.03,2026-05-14,Supplier_A
P1105,W119,610,54,90.41,2026-01-21,Supplier_C
P1146,W112,612,167,94.4,2026-07-22,
P1362,W113,752,133,113.53,2026-07-05,Supplier_A
P1337,W115,727,232,126.8,2026-01-14,Supplier_C
P1061,W110,620,215,73.36,2026-01-27,Supplier_C
P1015,W119,1,77,138.63,2026-03-16,Supplier_C
P1250,W103,823,86,148.2,2026-04-12,Supplier_D
P1137,W115,460,222,55.0,2026-07-09,Supplier_A
P1278,W108,943,237,2.39,2026-07-26,Supplier_B
P1036,W102,296,110,121.58,2026-06-05,Supplier_D
P1458,W109,475,139,54.29,2026-02-12,Supplier_B
P1474,W110,898,276,64.76,2026-06-02,Supplier_C
P1427,W119,937,230,50.49,2026-01-18,Supplier_C
P1461,W107,976,240,65.81,2026-08-30,Supplier_B
P1034,W111,985,218,117.07,2026-08-21,
P1112,W110,357,52,99.36,2026-02-26,Supplier_B
P1466,W101,874,264,89.92,2026-05-10,Supplier_C
P1430,W119,887,80,129.06,2026-03-15,Supplier_C
P1430,W112,86,57,133.05,2026-02-11,Supplier_B
P1328,W101,502,137,25.63,2026-01-12,Supplier_A
P1108,W105,919,159,50.74,2026-06-12,Supplier_B
P1138,W118,764,250,52.93,2026-06-07,Supplier_D
P1025,W117,870,127,74.78,2026-05-06,Supplier_C
P1373,W110,221,204,100.11,2026-06-19,Supplier_D
P1020,W109,718,296,88.73,2026-02-13,Supplier_B
P1213,W102,64,222,28.14,2026-04-08,Supplier_B
P1122,W118,571,167,33.76,2026-08-15,Supplier_A
P1108,W119,24,166,97.18,2026-02-21,Supplier_B
P1344,W116,6,62,125.91,2026-04-30,Supplier_A
P1388,W114,388,197,119.36,2026-05-14,Supplier_C
P1362,W115,5,108,111.88,2026-09-09,Supplier_D
P1208,W105,415,169,27.54,2026-03-18,Supplier_B
P1096,W110,540,266,71.14,2026-03-20,Supplier_B
P1419,W112,815,126,52.01,2026-02-22,Supplier_D
P1164,W107,144,51,9.86,2026-01-31,Supplier_D
P1022,W107,122,194,106.85,2026-01-22,Supplier_C
P1070,W107,89,165,22.95,2026-08-14,Supplier_A
P1360,W107,575,166,39.75,2026-08-17,Supplier_D
P1407,W114,625,104,144.86,2026-07-10,Supplier_D
P1341,W113,697,254,127.24,2026-06-15,supplier_a
P1146,W107,534,111,3.13,2026-02-13,Supplier_A
P1178,W119,72,156,36.77,2026-03-31,Supplier_D
P1292,W104,73,267,80.52,2026-03-18,Supplier_B
P1133,W104,486,207,93.51,2026-03-02,Supplier_D
P1430,W109,97,57,76.5,2026-08-25,Supplier_D
P1136,W117,476,130,66.04,2026-08-11,Supplier_B
P1388,W118,406,232,24.7,2026-08-08,Supplier_D
P1006,W101,926,197,123.69,2026-01-30,Supplier_B
P1095,W104,827,276,101.86,2026-04-27,Supplier_B
P1103,W116,93,264,130.23,2026-05-01,Supplier_C
P1066,W118,414,130,133.89,2026-05-14,Supplier_D
P1165,W100,796,53,91.28,2026-09-09,Supplier_C
P1157,W108,527,163,95.21,2026-08-09,Supplier_B
P1354,W110,166,245,106.13,2026-03-18,
P1049,W111,453,287,93.18,2026-07-29,Supplier_D
P1425,W106,15,151,81.91,2026-05-21,Supplier_C
P1279,W107,152,297,72.82,2026-08-05,Supplier_C
P1116,W111,480,69,129.5,2026-02-12,Supplier_D
P1436,W110,253,211,59.74,2026-07-22,Supplier_A
P1439,W102,123,79,42.63,2026-03-02,Supplier_C
P1274,W104,184,142,36.85,2026-06-19,Supplier_C
P1146,W111,640,153,131.4,2026-01-27,Supplier_B
P1136,W110,195,171,122.51,2026-02-04,Supplier_C
P1266,W112,119,103,43.64,2026-07-30,Supplier_B
P1396,W101,79,108,29.12,2026-01-12,Supplier_B
P1493,W110,921,190,104.84,2026-06-22,Supplier_B
