order_id,order_date,customer_id,customer_name,customer_segment,customer_region,product_id,quantity,order_value,payment_status,order_status,delivery_status,carrier,delivery_cost,expected_date,actual_date,delivery_delay_days,ticket_category,priority,sentiment,stock_available,reorder_level,daily_demand,supplier
O101661,2026-05-24,C10686,Customer_687,Standard,Chennai,P1237,4,11789.61,Paid,Completed,Delivered,Delhivery,803.22,2026-05-23,2026-05-21,-2,Delivery,Medium,Negative,816,129,57.04,Supplier_D
O101662,2026-05-25,C13379,Customer_3380,Standard,Bangalore,P1280,5,19626.83,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Medium,Neutral,319,264,70.70,Supplier_D
O101663,2026-09-03,C13223,Customer_3224,Basic,Chennai,P1472,1,21774.35,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Account,Low,Positive,866,68,55.15,Supplier_B
O101664,2026-04-14,C12917,Customer_2918,Basic,Delhi,P1461,7,4876.68,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,929,186,23.31,Supplier_A
O101665,2026-05-17,C10195,Customer_196,Standard,Chennai,P1286,6,385.76,Failed,Completed,In Transit,FedEx,655.35,2026-07-01,2026-07-07,6,Refund,Medium,Neutral,411,57,111.44,Supplier_A
O101666,2026-01-13,C10287,Customer_288,Basic,Delhi,P1140,4,21774.40,Paid,Completed,Lost,DHL,1204.99,2026-08-01,2026-08-07,6,Payment,Medium,Neutral,209,107,79.93,Supplier_A
O101667,2026-05-20,C12547,Customer_2548,Basic,Mumbai,P1320,4,5936.45,Paid,Processing,Delivered,Delhivery,1392.22,2026-07-22,2026-07-25,3,NULL,NULL,NULL,854,108,134.12,Supplier_B
O101668,2026-04-07,C12998,Customer_2999,Standard,Bangalore,P1157,3,20595.07,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,High,Neutral,796,107,20.64,Supplier_D
O101669,2026-05-01,C10106,Customer_107,Basic,Hyderabad,P1200,4,13903.47,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,259,155,4.06,Supplier_D
O101670,2026-08-18,C11162,Customer_1163,Standard,Hyderabad,P1487,1,10281.65,Paid,Completed,Delivered,,1113.01,2026-02-13,2026-02-15,2,NULL,NULL,NULL,979,215,20.52,Supplier_C
O101671,2026-01-01,C10545,Customer_546,basic,Mumbai,P1028,6,3924.90,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,High,Neutral,277,282,100.72,Supplier_C
O101672,2026-01-23,C10925,Customer_926,Standard,Delhi,P1094,5,16899.32,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,893,108,121.56,Supplier_A
O101673,2026-08-11,C12075,Customer_2076,Premium,Pune,P1273,6,20508.49,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,881,70,133.20,Supplier_C
O101674,2026-09-08,C10437,Customer_438,Standard,Pune,P1130,7,11689.02,Pending,Processing,In Transit,Delhivery,1328.53,2026-01-28,2026-01-28,0,NULL,NULL,NULL,940,71,49.45,Supplier_D
O101675,2026-04-29,C10920,Customer_921,Standard,Kolkata,P1246,2,11324.98,Paid,Completed,Delivered,EcomExpress,286.54,2026-08-16,2026-08-16,0,Account,Medium,Neutral,689,122,127.59,
O101676,2026-01-25,C12261,Customer_2262,Basic,Mumbai,P1034,1,18955.39,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Low,Negative,145,189,138.85,Supplier_D
O101677,2026-05-27,C12034,Customer_2035,Premium,,P1449,2,12652.93,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,438,143,121.53,Supplier_C
O101678,2026-07-06,C13433,Customer_3434,Standard,Pune,P1131,7,19704.63,Paid,Processing,Delivered,DHL,800.72,2026-07-27,2026-08-01,5,NULL,NULL,NULL,890,51,149.89,Supplier_A
O101679,2026-02-15,C10602,Customer_603,Standard,Mumbai,P1296,7,1636.68,Paid,Completed,In Transit,BlueDart,90.11,2026-08-07,2026-08-05,-2,NULL,NULL,NULL,721,109,69.32,Supplier_B
O101680,2026-07-08,C11480,Customer_1481,Basic,Kolkata,P1334,7,21483.48,Paid,Completed,In Transit,BlueDart,1309.73,2026-08-28,2026-08-29,1,NULL,NULL,NULL,825,260,126.00,Supplier_C
O101681,2026-08-22,C13700,Customer_3701,Standard,Delhi,P1113,1,6773.14,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,740,80,132.35,Supplier_B
O101682,2026-08-30,C13185,Customer_3186,Standard,Delhi,P1464,6,4479.11,Failed,Completed,Delivered,BlueDart,1318.95,2026-01-27,2026-01-25,-2,NULL,NULL,NULL,134,247,59.25,Supplier_D
O101683,2026-03-25,C12391,Customer_2392,Standard,Bangalore,P1089,6,1097.65,,Processing,Delivered,fedex,615.44,2026-03-16,2026-03-19,3,NULL,NULL,NULL,778,152,81.11,Supplier_B
O101684,2026-07-11,C13078,Customer_3079,basic,Chennai,P1222,5,20901.61,Paid,Cancelled,Delivered,EcomExpress,559.00,2026-04-19,2026-04-20,1,NULL,NULL,NULL,83,278,103.66,Supplier_A
O101685,2026-07-10,C11794,Customer_1795,Premium,Kolkata,P1285,3,1784.85,Paid,Processing,Delivered,FedEx,820.42,2026-05-15,2026-05-15,0,Refund,Low,Negative,430,89,51.19,Supplier_A
O101686,2026-03-16,C13645,Customer_3646,Standard,Bangalore,P1086,5,23874.43,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,768,172,34.71,Supplier_C
O101687,2026-06-14,C12400,Customer_2401,Premium,,P1221,6,14251.60,,Completed,Delivered,EcomExpress,1292.00,2026-05-27,2026-05-29,2,NULL,NULL,NULL,458,94,50.13,Supplier_B
O101688,2026-06-27,C12784,Customer_2785,Basic,Kolkata,P1266,2,17557.47,Paid,Completed,Delayed,FedEx,534.44,2026-01-27,2026-01-25,-2,Account,Low,Negative,996,152,34.55,Supplier_D
O101689,2026-07-28,C12610,Customer_2611,Premium,Hyderabad,P1032,2,18215.17,Paid,Completed,Lost,EcomExpress,1036.49,2026-06-14,2026-06-16,2,NULL,NULL,NULL,542,224,27.54,Supplier_D
O101690,2026-03-31,C12693,Customer_2694,Basic,Delhi,P1293,6,7529.31,Paid,Completed,Delayed,DHL,245.58,2026-04-27,2026-04-25,-2,Account,High,Positive,752,129,63.85,Supplier_D
O101691,2026-07-25,C12566,Customer_2567,Basic,Chennai,P1237,4,20219.52,Paid,Cancelled,Delivered,DHL,139.86,2026-05-25,2026-05-28,3,Product,Medium,Negative,816,129,57.04,Supplier_D
O101692,2026-07-10,C10295,Customer_296,Premium,Delhi,P1004,6,23672.14,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,262,52.37,Supplier_B
O101693,2026-08-28,C12417,Customer_2418,Premium,Hyderabad,P1186,3,9435.32,Pending,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,506,51,12.54,Supplier_D
O101694,2026-06-27,C13136,Customer_3137,Standard,Bangalore,P1247,5,20933.13,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Critical,Positive,787,121,67.74,Supplier_A
O101695,2026-05-30,C10001,Customer_2,Standard,Bangalore,P1098,7,19369.38,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Medium,Negative,879,230,87.20,Supplier_B
O101696,2026-03-17,C13569,Customer_3570,Standard,Mumbai,P1050,6,14863.02,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,159,101,96.64,Supplier_C
O101697,2026-09-11,C13811,Customer_3812,Premium,Delhi,P1064,7,9380.11,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Critical,Neutral,444,222,21.01,Supplier_D
O101698,2026-07-28,C10513,Customer_514,Standard,Chennai,P1195,5,10555.08,Pending,Completed,Delayed,Delhivery,244.75,2026-04-22,2026-04-25,3,Product,Medium,Negative,648,124,7.30,Supplier_A
O101699,2026-07-04,C12141,Customer_2142,Standard,Delhi,P1057,2,7897.93,Paid,Processing,Delivered,BlueDart,629.67,2026-01-13,2026-01-17,4,NULL,NULL,NULL,747,222,41.83,Supplier_B
O101700,2026-08-10,C10442,Customer_443,Standard,Mumbai,P1175,3,10828.88,Paid,Processing,Delivered,FEDEX,78.09,2026-05-07,2026-05-08,1,NULL,NULL,NULL,464,112,36.74,Supplier_D
O101701,2026-02-14,C11132,Customer_1133,Standard,Mumbai,P1185,5,24743.78,Pending,Completed,Delivered,Delhivery,975.21,2026-05-06,2026-05-10,4,Account,Medium,Neutral,359,180,39.92,Supplier_B
O101702,2026-05-10,C12487,Customer_2488,Basic,,P1485,3,9276.34,Paid,Processing,Delivered,BlueDart,1170.43,2026-05-26,2026-05-26,0,NULL,NULL,NULL,758,86,97.38,Supplier_A
O101703,2026-03-12,C11212,Customer_1213,Premium,Bangalore,P1164,3,16738.09,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,504,238,109.58,Supplier_B
O101704,2026-06-20,C11463,Customer_1464,Premium,Kolkata,P1134,5,8194.28,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,747,204,6.12,Supplier_A
O101705,2026-07-03,C12986,Customer_2987,Premium,Hyderabad,P1059,6,11826.20,Paid,Completed,Delivered,EcomExpress,656.06,2026-08-18,2026-08-24,6,NULL,NULL,NULL,209,180,15.03,Supplier_A
O101706,2026-08-27,C12301,Customer_2302,Standard,Bangalore,P1314,3,2369.22,Paid,Completed,Delivered,,1005.34,2026-09-08,2026-09-08,0,Payment,High,Neutral,27,157,1.59,Supplier_A
O101707,2026-08-19,C12073,Customer_2074,Standard,Bangalore,P1393,6,19151.89,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,295,2.34,Supplier_A
O101708,2026-03-26,C11297,Customer_1298,Basic,Kolkata,P1288,1,16627.30,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158,53,102.41,Supplier_A
O101709,2026-01-22,C12818,Customer_2819,Standard,,P1178,2,8882.88,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,245,106.62,Supplier_C
O101710,2026-06-25,C11697,Customer_1698,Standard,Delhi,P1122,3,13263.66,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,788,162,91.76,Supplier_B
O101711,2026-03-16,C13598,Customer_3599,Standard,Kolkata,P1333,3,21843.88,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,946,266,37.45,Supplier_D
O101712,2026-06-24,C12408,Customer_2409,Basic,Pune,P1419,1,1397.49,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Medium,Neutral,960,172,71.26,Supplier_A
O101713,2026-03-23,C12154,Customer_2155,Standard,Chennai,P1366,4,23276.35,Paid,Cancelled,Delayed,FedEx,709.19,2026-02-26,2026-03-01,3,NULL,NULL,NULL,16,130,104.33,Supplier_A
O101714,2026-03-13,C13215,Customer_3216,Standard,,P1293,7,11928.75,Paid,Completed,Delivered,DHL,838.70,2026-05-13,2026-05-17,4,NULL,NULL,NULL,752,129,63.85,Supplier_D
O101715,2026-04-16,C11943,Customer_1944,Standard,Mumbai,P1243,3,21533.49,Paid,Completed,Delayed,FedEx,1288.16,2026-02-28,2026-03-05,5,Payment,Low,Neutral,897,218,35.74,Supplier_A
O101716,2026-07-22,C11118,Customer_1119,Standard,Pune,P1310,5,21578.63,Paid,Completed,Delivered,DHL,1206.25,2026-06-15,2026-06-20,5,NULL,NULL,NULL,101,228,116.98,Supplier_D
O101717,2026-02-11,C10620,Customer_621,Premium,,P1413,6,1750.19,Paid,Processing,Delivered,FedEx,840.90,2026-02-08,2026-02-09,1,Delivery,High,Positive,887,157,47.78,Supplier_B
O101718,2026-08-03,C12249,Customer_2250,Standard,Mumbai,P1281,6,19605.39,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Medium,Neutral,769,95,100.43,Supplier_A
O101719,2026-02-27,C11700,Customer_1701,Standard,Chennai,P1350,4,18401.82,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Low,Neutral,228,61,8.21,Supplier_C
O101721,2026-01-22,C11398,Customer_1399,Premium,,P1430,6,23531.29,Failed,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,380,107,25.72,Supplier_B
O101722,2026-02-23,C12688,Customer_2689,Standard,Chennai,P1402,7,15973.34,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,Critical,Neutral,602,222,92.10,Supplier_C
O101723,2026-01-03,C12077,Customer_2078,Basic,Hyderabad,P1359,6,4438.09,Paid,Processing,Delivered,Delhivery,182.89,2026-04-12,2026-04-17,5,NULL,NULL,NULL,594,185,106.04,Supplier_D
O101724,2026-05-11,C12150,Customer_2151,Premium,Pune,P1076,4,3340.50,Paid,Processing,Delivered,FedEx,805.00,2026-02-10,2026-02-11,1,NULL,NULL,NULL,958,155,18.28,Supplier_B
O101725,2026-03-26,C11233,Customer_1234,Premium,Pune,P1086,1,14180.73,Paid,Completed,Delivered,Delhivery,1319.84,2026-03-31,2026-04-02,2,NULL,NULL,NULL,768,172,34.71,Supplier_C
O101726,2026-04-27,C12456,Customer_2457,Basic,Bangalore,P1466,5,1753.21,Paid,Returned,Delayed,Delhivery,1118.21,2026-08-13,2026-08-19,6,Product,Medium,Positive,284,238,89.89,Supplier_C
O101727,2026-06-21,C11615,Customer_1616,Premium,Delhi,P1079,6,4360.92,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Medium,Negative,156,197,17.85,Supplier_D
O101728,2026-09-08,C13080,Customer_3081,Premium,Hyderabad,P1408,4,23726.77,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,652,160,80.49,Supplier_D
O101729,2026-03-01,C12119,Customer_2120,,Mumbai,P1380,3,18695.10,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,164,206,47.40,Supplier_B
O101730,2026-06-16,C11158,Customer_1159,premium,Kolkata,P1473,1,15453.18,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,626,137,143.07,Supplier_B
O101731,2026-07-11,C10591,Customer_592,Basic,Mumbai,P1380,1,5457.84,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Medium,Neutral,164,206,47.40,Supplier_B
O101732,2026-07-22,C12801,Customer_2802,Standard,Kolkata,P1084,7,5697.34,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,220,75.13,Supplier_B
O101733,2026-07-21,C11485,Customer_1486,Standard,Chennai,P1273,1,11311.98,Paid,Processing,Delivered,Delhivery,217.26,2026-03-26,2026-03-30,4,NULL,NULL,NULL,881,70,133.20,Supplier_C
O101734,2026-04-23,C10262,Customer_263,Basic,Chennai,P1264,6,18925.14,Pending,Cancelled,Delivered,FedEx,770.29,2026-07-27,2026-07-26,-1,NULL,NULL,NULL,703,155,46.63,Supplier_B
O101735,2026-06-29,C13662,Customer_3663,Standard,Mumbai,P1471,2,397.06,Paid,Completed,Delivered,Delhivery,232.71,2026-02-01,2026-02-03,2,Account,Medium,Positive,5,147,44.33,Supplier_B
O101736,2026-07-28,C11547,Customer_1548,standard,Pune,P1110,4,1393.60,Paid,Completed,Delayed,DHL,649.43,2026-06-28,2026-07-02,4,Account,Medium,Negative,439,160,2.29,Supplier_C
O101737,2026-02-24,C12986,Customer_2987,Premium,Hyderabad,P1359,6,21791.76,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Refund,Low,Neutral,594,185,106.04,Supplier_D
O101738,2026-04-26,C11837,Customer_1838,Basic,Bangalore,P1272,7,20407.42,Paid,Processing,Delivered,FedEx,1258.72,2026-07-23,2026-07-22,-1,NULL,NULL,NULL,803,166,49.64,Supplier_C
O101739,2026-08-21,C13566,Customer_3567,premium,Hyderabad,P1349,5,17458.62,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,514,295,54.36,
O101740,2026-03-21,C10116,Customer_117,Standard,Kolkata,P1387,5,12638.44,Pending,Completed,Delivered,FedEx,647.84,2026-09-18,2026-09-21,3,NULL,NULL,NULL,568,118,107.36,Supplier_B
O101741,2026-04-07,C11038,Customer_1039,Basic,Mumbai,P1310,7,3884.63,Paid,Cancelled,Delivered,BlueDart,885.49,2026-05-19,2026-05-24,5,NULL,NULL,NULL,101,228,116.98,Supplier_D
O101742,2026-01-01,C12184,Customer_2185,Standard,Mumbai,P1309,2,2825.16,Paid,Completed,Delayed,FedEx,303.29,2026-01-31,2026-02-05,5,Delivery,Medium,Neutral,609,95,116.65,Supplier_B
O101743,2026-02-25,C11293,Customer_1294,Premium,Chennai,P1411,6,22662.80,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,453,201,58.08,Supplier_A
O101744,2026-09-11,C12973,Customer_2974,Standard,Pune,P1104,3,9748.29,Paid,Completed,Delayed,EcomExpress,1471.72,2026-07-01,2026-06-30,-1,NULL,NULL,NULL,837,213,85.29,Supplier_D
O101745,2026-03-15,C12755,Customer_2756,Standard,Bangalore,P1423,4,17484.35,Paid,Returned,In Transit,EcomExpress,359.97,2026-08-15,2026-08-19,4,Account,Low,Neutral,19,223,51.53,Supplier_B
O101746,2026-02-06,C10102,Customer_103,Standard,Bangalore,P1264,1,11568.09,Paid,Completed,Delivered,DHL,925.91,2026-07-04,2026-07-03,-1,Delivery,High,Negative,703,155,46.63,Supplier_B
O101748,2026-05-04,C13346,Customer_3347,Premium,Chennai,P1135,2,5074.73,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,Account,Medium,Negative,895,226,83.32,Supplier_C
O101749,2026-07-27,C11263,Customer_1264,Basic,Mumbai,P1189,4,12268.83,Refunded,Completed,Delayed,FedEx,1038.86,2026-01-21,2026-01-23,2,Account,Medium,Neutral,536,139,123.21,Supplier_D
O101750,2026-06-05,C10557,Customer_558,Premium,Pune,P1251,5,9608.60,Paid,Completed,Delivered,DHL,907.60,2026-04-26,2026-04-28,2,Product,Medium,Negative,391,193,79.65,Supplier_D
O101751,2026-04-18,C12955,Customer_2956,Premium,Hyderabad,P1213,6,6352.83,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Account,Low,Neutral,64,222,28.14,Supplier_B
O101752,2026-02-19,C13604,Customer_3605,Premium,Chennai,P1472,4,15063.47,Paid,Returned,Delivered,Delhivery,1304.79,2026-01-21,2026-01-24,3,NULL,NULL,NULL,866,68,55.15,Supplier_B
O101753,2026-04-08,C12629,Customer_2630,Standard,Delhi,P1121,5,13563.24,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186,192,144.27,Supplier_B
O101754,2026-01-13,C13386,Customer_3387,Standard,Pune,P1304,4,12543.57,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,577,192,5.89,Supplier_D
O101755,2026-01-09,C13997,Customer_3998,Basic,Mumbai,P1325,5,14900.24,Paid,Completed,Delivered,BlueDart,1140.00,2026-08-12,2026-08-17,5,NULL,NULL,NULL,244,110,65.22,Supplier_D
O101756,2026-01-16,C11999,Customer_2000,Premium,Mumbai,P1217,6,3820.51,Paid,Processing,Delivered,BlueDart,796.39,2026-01-07,2026-01-10,3,Account,High,Positive,538,183,27.25,Supplier_A
O101757,2026-06-01,C13744,Customer_3745,Standard,Kolkata,P1169,2,9452.54,Paid,Completed,Delivered,EcomExpress,954.48,2026-06-04,2026-06-02,-2,NULL,NULL,NULL,307,121,1.40,Supplier_D
O101758,2026-03-03,C11378,Customer_1379,Basic,Chennai,P1257,5,8319.45,Paid,Completed,Delivered,DHL,864.26,2026-04-23,2026-04-23,0,NULL,NULL,NULL,267,255,102.46,Supplier_D
O101759,2026-04-17,C12984,Customer_2985,Standard,,P1158,4,19298.63,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,181,228,100.67,Supplier_A
O101760,2026-04-06,C13608,Customer_3609,Standard,Kolkata,P1075,7,1182.38,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,333,65,139.24,Supplier_A
O101761,2026-02-06,C12085,Customer_2086,Basic,Delhi,P1274,3,7263.70,Paid,Processing,Delayed,FedEx,135.29,2026-05-24,2026-05-28,4,NULL,NULL,NULL,492,55,89.14,Supplier_C
O101762,2026-02-04,C12507,Customer_2508,Standard,Mumbai,P1120,4,22981.87,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,Medium,Neutral,689,75,97.01,Supplier_D
O101763,2026-05-10,C13885,Customer_3886,Premium,Kolkata,P1356,2,7718.66,Paid,Returned,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,152,12.49,Supplier_B
O101764,2026-08-20,C11005,Customer_1006,Basic,Hyderabad,P1239,5,4051.92,Refunded,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,502,248,41.74,Supplier_A
O101765,2026-03-02,C11425,Customer_1426,Premium,Kolkata,P1356,5,19006.43,,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,267,152,12.49,Supplier_B
O101766,2026-08-05,C13091,Customer_3092,Basic,Hyderabad,P1064,5,1481.75,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,444,222,21.01,Supplier_D
O101767,2026-07-03,C11364,Customer_1365,Basic,Delhi,P1457,7,10830.10,Paid,Processing,Delivered,FedEx,646.32,2026-09-08,2026-09-06,-2,Product,Low,Positive,912,116,36.54,Supplier_D
O101768,2026-07-26,C12004,Customer_2005,Premium,Mumbai,P1443,2,21427.34,Paid,Completed,Delivered,EcomExpress,328.48,2026-07-08,2026-07-12,4,Account,Low,Neutral,293,201,85.58,Supplier_B
O101769,2026-01-06,C10201,Customer_202,Standard,Kolkata,P1317,6,23866.14,Pending,Completed,In Transit,Delhivery,118.67,2026-04-03,2026-04-06,3,NULL,NULL,NULL,283,122,88.29,Supplier_D
O101770,2026-06-03,C12263,Customer_2264,Basic,Pune,P1187,7,6450.79,Paid,Completed,Delivered,BlueDart,666.19,2026-05-08,2026-05-09,1,NULL,NULL,NULL,561,145,120.46,Supplier_B
O101771,2026-06-25,C12509,Customer_2510,Standard,delhi,P1097,4,7616.20,Paid,Cancelled,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,424,92,73.31,Supplier_C
O101772,2026-07-18,C10330,Customer_331,Basic,MUMBAI,P1271,5,14311.10,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,348,55,105.95,Supplier_D
O101773,2026-07-11,C10976,Customer_977,Standard,Mumbai,P1104,7,5895.82,Paid,Completed,In Transit,EcomExpress,61.86,2026-04-30,2026-05-01,1,NULL,NULL,NULL,837,213,85.29,Supplier_D
O101774,2026-04-17,C11734,Customer_1735,Standard,Kolkata,P1134,3,4023.38,Paid,Cancelled,Delivered,DHL,344.22,2026-03-02,2026-03-02,0,Refund,Medium,Positive,747,204,6.12,Supplier_A
O101775,2026-06-05,C13127,Customer_3128,Standard,Mumbai,P1332,6,10821.74,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,253,293,97.87,Supplier_A
O101776,2026-08-08,C10086,Customer_87,Standard,Bangalore,P1195,3,2084.53,Failed,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,648,124,7.30,Supplier_A
O101777,2026-09-02,C11326,Customer_1327,Premium,Pune,P1230,1,22387.23,Paid,Processing,Delivered,EcomExpress,387.70,2026-04-16,2026-04-19,3,Account,High,Positive,55,139,30.52,Supplier_C
O101778,2026-01-22,C10019,Customer_20,Premium,Bangalore,P1478,3,8554.66,Paid,Completed,In Transit,EcomExpress,727.55,2026-08-03,2026-08-08,5,Refund,Medium,Negative,744,245,136.90,Supplier_B
O101779,2026-09-09,C12086,Customer_2087,Standard,Kolkata,P1201,1,8606.22,Paid,Completed,Delivered,EcomExpress,1126.22,2026-03-09,2026-03-09,0,Delivery,Low,Negative,616,285,110.16,Supplier_D
O101780,2026-01-17,C11996,Customer_1997,Premium,Hyderabad,P1395,7,19846.92,Paid,Returned,Delivered,BlueDart,319.81,2026-03-08,2026-03-08,0,NULL,NULL,NULL,900,282,82.07,Supplier_B
O101781,2026-09-13,C13023,Customer_3024,Standard,Chennai,P1481,5,8736.24,Paid,Processing,Delivered,DHL,278.19,2026-08-14,2026-08-19,5,NULL,NULL,NULL,101,171,132.78,Supplier_C
O101782,2026-06-13,C10015,Customer_16,Standard,Delhi,P1091,2,19094.40,Paid,Completed,Delivered,BlueDart,1031.94,2026-06-17,2026-06-20,3,NULL,NULL,NULL,94,136,45.91,Supplier_C
O101783,2026-06-29,C13037,Customer_3038,Basic,Chennai,P1388,2,4776.68,Paid,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Payment,Medium,Positive,788,99,46.78,Supplier_D
O101784,2026-01-16,C13567,Customer_3568,Standard,Delhi,P1347,7,13366.01,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,71,79.61,Supplier_D
O101785,2026-05-11,C11270,Customer_1271,Premium,Hyderabad,P1046,2,19282.23,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,471,63,88.45,Supplier_C
O101786,2026-08-31,C11335,Customer_1336,Basic,Delhi,P1010,7,11412.51,Paid,Processing,Delivered,FedEx,718.36,2026-03-15,2026-03-21,6,Account,Medium,Negative,24,170,104.50,Supplier_D
O101787,2026-07-16,C10004,Customer_5,,Delhi,P1161,5,2073.79,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,Delivery,Medium,Negative,475,241,115.31,Supplier_A
O101788,2026-02-20,C11717,Customer_1718,Basic,Chennai,P1462,5,18501.49,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,822,292,54.71,Supplier_C
O101789,2026-08-05,C12454,Customer_2455,Basic,Kolkata,P1050,4,12503.20,Paid,Completed,Lost,FedEx,276.85,2026-01-15,2026-01-17,2,NULL,NULL,NULL,159,101,96.64,Supplier_C
O101790,2026-06-29,C10491,Customer_492,Standard,Hyderabad,P1004,6,8115.48,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,262,52.37,Supplier_B
O101791,2026-09-09,C12630,Customer_2631,STANDARD,Delhi,P1303,3,24822.05,Pending,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,305,218,18.21,Supplier_B
O101792,2026-01-14,C11464,Customer_1465,Standard,,P1468,5,21938.98,Paid,Completed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,872,161,98.44,Supplier_D
O101793,2026-07-14,C12694,Customer_2695,,Mumbai,P1286,3,1234.22,Paid,Processing,Delivered,EcomExpress,507.93,2026-01-14,2026-01-16,2,NULL,NULL,NULL,411,57,111.44,Supplier_A
O101794,2026-01-20,C11005,Customer_1006,Basic,Hyderabad,P1423,2,14963.25,Pending,Processing,NULL,NULL,NULL,NULL,NULL,NULL,Account,Low,Negative,19,223,51.53,Supplier_B
